Partner_id,Product_id,Similarity_Scores,Scheme_1,Scheme_2,Scheme_3
780_82,VCU(Vacuum Contactor Units),2.7777777777777777,Loyalty,Bulk Purchase,Discount
780_82,AIS(Air Insulated Switchgear),2.732162931600457,Loyalty,Bulk Purchase,Discount
781_46,Pump Starter and Controller,2.365689919410693,Loyalty,Discount,Bulk Purchase
781_46,BBT(Busbar Trunking),1.6498299142610595,Loyalty,Bulk Purchase,Discount
781_46,VCU(Vacuum Contactor Units),1.5910932501692094,Loyalty,Bulk Purchase,Discount
782_94,Pump Starter and Controller,2.601390373032601,Loyalty,Discount,Bulk Purchase
782_94,BBT(Busbar Trunking),2.559506703353634,Loyalty,Bulk Purchase,Discount
782_94,Starter,1.758116330321033,Loyalty,Bulk Purchase,Discount
783_98,Controller,3.332351898973224,Bulk Purchase,Discount,Loyalty
783_98,PSS(Compact Sub-Stations),3.3155151465676167,Bulk Purchase,Loyalty,Discount
783_98,SDF(Switch Disconnectors),2.4663264951887856,Bulk Purchase,Loyalty,Discount
784_48,SDF(Switch Disconnectors),3.486595222173249,Bulk Purchase,Loyalty,Discount
784_48,Controller,3.4187861805911854,Bulk Purchase,Discount,Loyalty
784_48,ACB(Air Circuit Breaker),2.59382826920688,Loyalty,Bulk Purchase,Discount
785_76,VCB(Vacuum Circuit Breaker),2.5527607768067466,Loyalty,Bulk Purchase,Discount
785_76,Starter,1.699957911384305,Loyalty,Bulk Purchase,Discount
785_76,Pump Starter and Controller,1.6777607768067468,Loyalty,Discount,Bulk Purchase
786_65,ACB(Air Circuit Breaker),2.5910821191564266,Loyalty,Bulk Purchase,Discount
786_65,AIS(Air Insulated Switchgear),2.518598379760979,Loyalty,Bulk Purchase,Discount
786_65,VCU(Vacuum Contactor Units),1.6865480854231356,Loyalty,Bulk Purchase,Discount
787_13,RMU(Ring Main Unit),3.3841360528965483,Loyalty,Bulk Purchase,Discount
787_13,Controller,2.5943409295736153,Bulk Purchase,Discount,Loyalty
787_13,Pump Starter and Controller,2.5040808376086465,Loyalty,Discount,Bulk Purchase
788_98,Modular Switches,3.332246635948281,Loyalty,Bulk Purchase,Discount
788_98,VCB(Vacuum Circuit Breaker),2.4955866094142056,Loyalty,Bulk Purchase,Discount
788_98,Solar Solutions,2.4607103086174034,Bulk Purchase,Loyalty,Discount
789_52,RMU(Ring Main Unit),3.396589046013627,Loyalty,Bulk Purchase,Discount
789_52,VCU(Vacuum Contactor Units),2.584853672991319,Loyalty,Bulk Purchase,Discount
789_52,SDF(Switch Disconnectors),2.557008718953183,Bulk Purchase,Loyalty,Discount
790_90,SDF(Switch Disconnectors),3.0586407533730107,Bulk Purchase,Loyalty,Discount
790_90,PSS(Compact Sub-Stations),2.351533972186463,Bulk Purchase,Loyalty,Discount
790_90,Modular Switches,2.3086407533730107,Loyalty,Bulk Purchase,Discount
791_7,SDF(Switch Disconnectors),4.330351266985351,Bulk Purchase,Loyalty,Discount
791_7,E-House,3.464325863200913,Bulk Purchase,Loyalty,Discount
791_7,MCCB(Moduled Case Circuit Breaker),2.5981883353848954,Loyalty,Bulk Purchase,Discount
792_38,ACB(Air Circuit Breaker),4.137542153594898,Loyalty,Bulk Purchase,Discount
792_38,RMU(Ring Main Unit),2.532692070451106,Loyalty,Bulk Purchase,Discount
792_38,Starter,2.5000000000000004,Loyalty,Bulk Purchase,Discount
793_50,Controller,3.329204078592641,Bulk Purchase,Discount,Loyalty
793_50,PSS(Compact Sub-Stations),2.5358816833119473,Bulk Purchase,Loyalty,Discount
793_50,Modular Switches,2.5358816833119473,Loyalty,Bulk Purchase,Discount
794_90,BBT(Busbar Trunking),4.021915269729359,Loyalty,Bulk Purchase,Discount
794_90,RMU(Ring Main Unit),2.4494897427831783,Loyalty,Bulk Purchase,Discount
794_90,AIS(Air Insulated Switchgear),1.6329931618554523,Loyalty,Bulk Purchase,Discount
795_90,RMU(Ring Main Unit),4.007431914896896,Loyalty,Bulk Purchase,Discount
795_90,Pump Starter and Controller,3.216862499854801,Loyalty,Discount,Bulk Purchase
795_90,Controller,3.216862499854801,Bulk Purchase,Discount,Loyalty
796_28,AIS(Air Insulated Switchgear),4.374264888168492,Loyalty,Bulk Purchase,Discount
796_28,VCB(Vacuum Circuit Breaker),2.6548797857842708,Loyalty,Bulk Purchase,Discount
796_28,Modular Switches,2.6138122933841372,Loyalty,Bulk Purchase,Discount
797_96,E-House,3.49599713897685,Bulk Purchase,Loyalty,Discount
797_96,AIS(Air Insulated Switchgear),2.6527230962652824,Loyalty,Bulk Purchase,Discount
797_96,BBT(Busbar Trunking),2.6140800352886533,Loyalty,Bulk Purchase,Discount
798_75,Modular Switches,3.144851053892361,Loyalty,Bulk Purchase,Discount
798_75,ACB(Air Circuit Breaker),3.084283418983089,Loyalty,Bulk Purchase,Discount
798_75,VCU(Vacuum Contactor Units),2.3283544729646346,Loyalty,Bulk Purchase,Discount
799_44,VCB(Vacuum Circuit Breaker),3.340740864142722,Loyalty,Bulk Purchase,Discount
799_44,Starter,2.540843686568327,Loyalty,Bulk Purchase,Discount
799_44,VCU(Vacuum Contactor Units),2.4955866094142056,Loyalty,Bulk Purchase,Discount
800_94,RMU(Ring Main Unit),3.3846237835454183,Loyalty,Bulk Purchase,Discount
800_94,Solar Solutions,3.3846237835454183,Bulk Purchase,Loyalty,Discount
800_94,VCU(Vacuum Contactor Units),2.5525734892075747,Loyalty,Bulk Purchase,Discount
801_92,E-House,2.6160254037844384,Bulk Purchase,Loyalty,Discount
801_92,RMU(Ring Main Unit),2.5659833151687437,Loyalty,Bulk Purchase,Discount
801_92,MCCB(Moduled Case Circuit Breaker),1.7499999999999996,Loyalty,Bulk Purchase,Discount
802_15,ACB(Air Circuit Breaker),1.7677669529663684,Loyalty,Bulk Purchase,Discount
802_15,PSS(Compact Sub-Stations),1.6865480854231358,Bulk Purchase,Loyalty,Discount
802_15,Modular Switches,1.668231954095873,Loyalty,Bulk Purchase,Discount
803_55,Solar Solutions,1.7749223135117802,Bulk Purchase,Loyalty,Discount
803_55,Starter,1.7285046100995225,Loyalty,Bulk Purchase,Discount
803_55,BBT(Busbar Trunking),0.9090909090909091,Loyalty,Bulk Purchase,Discount
804_52,SDF(Switch Disconnectors),2.4357236697706113,Bulk Purchase,Loyalty,Discount
804_52,BBT(Busbar Trunking),2.4357236697706113,Loyalty,Bulk Purchase,Discount
804_52,MCCB(Moduled Case Circuit Breaker),2.319952661741413,Loyalty,Bulk Purchase,Discount
805_79,PSS(Compact Sub-Stations),4.202676599575358,Bulk Purchase,Loyalty,Discount
805_79,ACB(Air Circuit Breaker),2.5527607768067466,Loyalty,Bulk Purchase,Discount
805_79,Starter,2.5249158227686106,Loyalty,Bulk Purchase,Discount
806_47,ACB(Air Circuit Breaker),2.540843686568327,Loyalty,Bulk Purchase,Discount
806_47,MCCB(Moduled Case Circuit Breaker),2.540843686568327,Loyalty,Bulk Purchase,Discount
806_47,Controller,2.485484555162743,Bulk Purchase,Discount,Loyalty
807_86,BBT(Busbar Trunking),1.794427190999916,Loyalty,Bulk Purchase,Discount
807_86,Modular Switches,1.7944271909999159,Loyalty,Bulk Purchase,Discount
807_86,RMU(Ring Main Unit),1.788854381999832,Loyalty,Bulk Purchase,Discount
808_78,BBT(Busbar Trunking),3.2903085094570326,Loyalty,Bulk Purchase,Discount
808_78,VCB(Vacuum Circuit Breaker),2.445154254728516,Loyalty,Bulk Purchase,Discount
808_78,RMU(Ring Main Unit),2.4357236697706113,Loyalty,Bulk Purchase,Discount
809_33,AIS(Air Insulated Switchgear),3.2714473395412225,Loyalty,Bulk Purchase,Discount
809_33,ACB(Air Circuit Breaker),3.2714473395412225,Loyalty,Bulk Purchase,Discount
809_33,Modular Switches,3.2714473395412225,Loyalty,Bulk Purchase,Discount
810_49,Pump Starter and Controller,3.5604143466934843,Loyalty,Discount,Bulk Purchase
810_49,PSS(Compact Sub-Stations),2.704841537693401,Bulk Purchase,Loyalty,Discount
810_49,Controller,2.704841537693401,Bulk Purchase,Discount,Loyalty
811_10,VCU(Vacuum Contactor Units),4.099154060888752,Loyalty,Bulk Purchase,Discount
811_10,SDF(Switch Disconnectors),3.297370335151479,Bulk Purchase,Loyalty,Discount
811_10,MCCB(Moduled Case Circuit Breaker),1.65892658288013,Loyalty,Bulk Purchase,Discount
812_59,SDF(Switch Disconnectors),2.6928090415820627,Bulk Purchase,Loyalty,Discount
812_59,ACB(Air Circuit Breaker),2.624999999999999,Loyalty,Bulk Purchase,Discount
812_59,VCU(Vacuum Contactor Units),1.7499999999999996,Loyalty,Bulk Purchase,Discount
813_30,VCU(Vacuum Contactor Units),2.604473377287575,Loyalty,Bulk Purchase,Discount
813_30,VCB(Vacuum Circuit Breaker),1.972017845253899,Loyalty,Bulk Purchase,Discount
813_30,MCCB(Moduled Case Circuit Breaker),1.972017845253899,Loyalty,Bulk Purchase,Discount
814_58,AIS(Air Insulated Switchgear),3.9736199219855095,Loyalty,Bulk Purchase,Discount
814_58,MCCB(Moduled Case Circuit Breaker),3.1571233410577837,Loyalty,Bulk Purchase,Discount
814_58,Solar Solutions,2.3825266718163003,Bulk Purchase,Loyalty,Discount
815_29,Modular Switches,2.6596948814659744,Loyalty,Bulk Purchase,Discount
815_29,MCCB(Moduled Case Circuit Breaker),2.6596948814659744,Loyalty,Bulk Purchase,Discount
815_29,VCB(Vacuum Circuit Breaker),2.636831396361524,Loyalty,Bulk Purchase,Discount
816_86,Controller,3.299831645537221,Bulk Purchase,Discount,Loyalty
816_86,ACB(Air Circuit Breaker),2.5249158227686106,Loyalty,Bulk Purchase,Discount
816_86,RMU(Ring Main Unit),2.474873734152916,Loyalty,Bulk Purchase,Discount
817_83,RMU(Ring Main Unit),4.477058019307029,Loyalty,Bulk Purchase,Discount
817_83,Solar Solutions,4.477058019307029,Bulk Purchase,Loyalty,Discount
817_83,VCU(Vacuum Contactor Units),1.8,Loyalty,Bulk Purchase,Discount
818_32,ACB(Air Circuit Breaker),3.482411337598666,Loyalty,Bulk Purchase,Discount
818_32,Modular Switches,3.457637091053326,Loyalty,Bulk Purchase,Discount
818_32,BBT(Busbar Trunking),2.5757199873651295,Loyalty,Bulk Purchase,Discount
819_3,PSS(Compact Sub-Stations),3.499929884566825,Bulk Purchase,Loyalty,Discount
819_3,BBT(Busbar Trunking),2.557120842984762,Loyalty,Bulk Purchase,Discount
819_3,Controller,2.511505996807441,Bulk Purchase,Discount,Loyalty
820_6,BBT(Busbar Trunking),2.653647488732256,Loyalty,Bulk Purchase,Discount
820_6,Modular Switches,1.7832592089537664,Loyalty,Bulk Purchase,Discount
820_6,AIS(Air Insulated Switchgear),1.7832592089537664,Loyalty,Bulk Purchase,Discount
821_49,ACB(Air Circuit Breaker),4.122041759271214,Loyalty,Bulk Purchase,Discount
821_49,PSS(Compact Sub-Stations),2.4835980069998653,Bulk Purchase,Loyalty,Discount
821_49,Pump Starter and Controller,2.4835980069998653,Loyalty,Discount,Bulk Purchase
822_35,Solar Solutions,4.560760709420785,Bulk Purchase,Loyalty,Discount
822_35,RMU(Ring Main Unit),3.6072981201751935,Loyalty,Bulk Purchase,Discount
822_35,AIS(Air Insulated Switchgear),2.7663335184208693,Loyalty,Bulk Purchase,Discount
823_97,SDF(Switch Disconnectors),3.265986323710904,Bulk Purchase,Loyalty,Discount
823_97,VCB(Vacuum Circuit Breaker),2.449489742783178,Loyalty,Bulk Purchase,Discount
823_97,Controller,2.449489742783178,Bulk Purchase,Discount,Loyalty
824_25,ACB(Air Circuit Breaker),4.087165458474411,Loyalty,Bulk Purchase,Discount
824_25,Pump Starter and Controller,3.250505431940336,Loyalty,Discount,Bulk Purchase
824_25,E-House,2.4835980069998653,Bulk Purchase,Loyalty,Discount
825_64,AIS(Air Insulated Switchgear),2.3176301688624026,Loyalty,Bulk Purchase,Discount
825_64,Controller,2.3176301688624026,Bulk Purchase,Discount,Loyalty
825_64,Modular Switches,2.3176301688624026,Loyalty,Bulk Purchase,Discount
826_11,SDF(Switch Disconnectors),4.4972270686575,Bulk Purchase,Loyalty,Discount
826_11,RMU(Ring Main Unit),2.6899289484823066,Loyalty,Bulk Purchase,Discount
826_11,BBT(Busbar Trunking),2.6714852103069453,Loyalty,Bulk Purchase,Discount
827_8,BBT(Busbar Trunking),3.5162326606420664,Loyalty,Bulk Purchase,Discount
827_8,AIS(Air Insulated Switchgear),2.7,Loyalty,Bulk Purchase,Discount
827_8,Solar Solutions,2.6581163303210333,Bulk Purchase,Loyalty,Discount
828_81,VCB(Vacuum Circuit Breaker),3.30586456334592,Loyalty,Bulk Purchase,Discount
828_81,Starter,3.2938759609315795,Loyalty,Bulk Purchase,Discount
828_81,BBT(Busbar Trunking),2.4920922351943062,Loyalty,Bulk Purchase,Discount
829_29,Starter,4.376771419395912,Loyalty,Bulk Purchase,Discount
829_29,Pump Starter and Controller,4.376771419395912,Loyalty,Discount,Bulk Purchase
829_29,VCU(Vacuum Contactor Units),2.674474307524539,Loyalty,Bulk Purchase,Discount
830_94,VCU(Vacuum Contactor Units),4.078671230279971,Loyalty,Bulk Purchase,Discount
830_94,PSS(Compact Sub-Stations),3.2768875045426973,Bulk Purchase,Loyalty,Discount
830_94,Pump Starter and Controller,3.2420112037458946,Loyalty,Discount,Bulk Purchase
831_20,Modular Switches,3.276657459890189,Loyalty,Bulk Purchase,Discount
831_20,PSS(Compact Sub-Stations),2.474873734152916,Bulk Purchase,Loyalty,Discount
831_20,Controller,2.474873734152916,Bulk Purchase,Discount,Loyalty
832_62,MCCB(Moduled Case Circuit Breaker),3.2736152348813743,Loyalty,Bulk Purchase,Discount
832_62,PSS(Compact Sub-Stations),3.231715323195132,Bulk Purchase,Loyalty,Discount
832_62,Starter,2.457118653953648,Loyalty,Bulk Purchase,Discount
833_88,E-House,3.084283418983089,Bulk Purchase,Loyalty,Discount
833_88,Starter,3.084283418983089,Loyalty,Bulk Purchase,Discount
833_88,Modular Switches,3.084283418983089,Loyalty,Bulk Purchase,Discount
834_93,RMU(Ring Main Unit),3.2420112037458946,Loyalty,Bulk Purchase,Discount
834_93,E-House,2.573858098964834,Bulk Purchase,Loyalty,Discount
834_93,ACB(Air Circuit Breaker),2.4402274780086217,Loyalty,Bulk Purchase,Discount
835_31,BBT(Busbar Trunking),3.5555555555555554,Loyalty,Bulk Purchase,Discount
835_31,Pump Starter and Controller,3.5555555555555554,Loyalty,Discount,Bulk Purchase
835_31,AIS(Air Insulated Switchgear),2.6666666666666665,Loyalty,Bulk Purchase,Discount
836_41,PSS(Compact Sub-Stations),3.9811388300841895,Bulk Purchase,Loyalty,Discount
836_41,Controller,3.190569415042095,Bulk Purchase,Discount,Loyalty
836_41,E-House,3.1811388300841896,Bulk Purchase,Loyalty,Discount
837_12,Pump Starter and Controller,4.143105688248789,Loyalty,Discount,Bulk Purchase
837_12,E-House,3.3181477768644836,Bulk Purchase,Loyalty,Discount
837_12,RMU(Ring Main Unit),3.3181477768644836,Loyalty,Bulk Purchase,Discount
838_24,PSS(Compact Sub-Stations),3.291370315080642,Bulk Purchase,Loyalty,Discount
838_24,VCB(Vacuum Circuit Breaker),2.466412403696337,Loyalty,Bulk Purchase,Discount
838_24,SDF(Switch Disconnectors),1.6414544923120313,Bulk Purchase,Loyalty,Discount
839_82,BBT(Busbar Trunking),3.5111343340586147,Loyalty,Bulk Purchase,Discount
839_82,PSS(Compact Sub-Stations),2.637711458564859,Bulk Purchase,Loyalty,Discount
839_82,Controller,2.5389571384054492,Bulk Purchase,Discount,Loyalty
840_16,VCU(Vacuum Contactor Units),3.9181429750737338,Loyalty,Bulk Purchase,Discount
840_16,VCB(Vacuum Circuit Breaker),3.162214029055279,Loyalty,Bulk Purchase,Discount
840_16,Pump Starter and Controller,3.162214029055279,Loyalty,Discount,Bulk Purchase
841_23,RMU(Ring Main Unit),2.6453105932902696,Loyalty,Bulk Purchase,Discount
841_23,VCB(Vacuum Circuit Breaker),2.645310593290269,Loyalty,Bulk Purchase,Discount
841_23,VCU(Vacuum Contactor Units),2.611164839335468,Loyalty,Bulk Purchase,Discount
842_42,BBT(Busbar Trunking),4.402029505500064,Loyalty,Bulk Purchase,Discount
842_42,AIS(Air Insulated Switchgear),3.507602314500148,Loyalty,Bulk Purchase,Discount
842_42,PSS(Compact Sub-Stations),3.507602314500148,Bulk Purchase,Loyalty,Discount
843_57,ACB(Air Circuit Breaker),3.4499579113843053,Loyalty,Bulk Purchase,Discount
843_57,Pump Starter and Controller,3.4277607768067466,Loyalty,Discount,Bulk Purchase
843_57,E-House,1.7278028654224413,Bulk Purchase,Loyalty,Discount
844_7,BBT(Busbar Trunking),4.361520058605656,Loyalty,Bulk Purchase,Discount
844_7,AIS(Air Insulated Switchgear),3.4187110170235924,Loyalty,Bulk Purchase,Discount
844_7,VCB(Vacuum Circuit Breaker),2.5754369743120247,Loyalty,Bulk Purchase,Discount
845_75,SDF(Switch Disconnectors),2.7064467042785334,Bulk Purchase,Loyalty,Discount
845_75,BBT(Busbar Trunking),2.663964054881746,Loyalty,Bulk Purchase,Discount
845_75,RMU(Ring Main Unit),1.7935757751032564,Loyalty,Bulk Purchase,Discount
846_84,PSS(Compact Sub-Stations),2.5637220611659166,Bulk Purchase,Loyalty,Discount
846_84,SDF(Switch Disconnectors),1.7285046100995225,Bulk Purchase,Loyalty,Discount
846_84,RMU(Ring Main Unit),1.723191145200931,Loyalty,Bulk Purchase,Discount
847_81,Controller,3.3914544923120307,Bulk Purchase,Discount,Loyalty
847_81,Modular Switches,3.3914544923120307,Loyalty,Bulk Purchase,Discount
847_81,Pump Starter and Controller,1.699957911384305,Loyalty,Discount,Bulk Purchase
848_88,E-House,4.080877924499128,Bulk Purchase,Loyalty,Discount
848_88,Controller,3.290308509457033,Bulk Purchase,Discount,Loyalty
848_88,ACB(Air Circuit Breaker),3.2808779244991277,Loyalty,Bulk Purchase,Discount
849_84,AIS(Air Insulated Switchgear),3.9736199219855104,Loyalty,Bulk Purchase,Discount
849_84,Modular Switches,3.9736199219855104,Loyalty,Bulk Purchase,Discount
849_84,Pump Starter and Controller,3.1990232527440265,Loyalty,Discount,Bulk Purchase
850_72,SDF(Switch Disconnectors),2.6321284247114,Bulk Purchase,Loyalty,Discount
850_72,AIS(Air Insulated Switchgear),2.580975276423052,Loyalty,Bulk Purchase,Discount
850_72,ACB(Air Circuit Breaker),1.7377012337114839,Loyalty,Bulk Purchase,Discount
851_21,Solar Solutions,4.446146018887462,Bulk Purchase,Loyalty,Discount
851_21,ACB(Air Circuit Breaker),3.564228915199265,Loyalty,Bulk Purchase,Discount
851_21,VCU(Vacuum Contactor Units),3.541611985154171,Loyalty,Bulk Purchase,Discount
852_49,VCU(Vacuum Contactor Units),4.2575342686277216,Loyalty,Bulk Purchase,Discount
852_49,Solar Solutions,3.4003914114848643,Bulk Purchase,Loyalty,Discount
852_49,SDF(Switch Disconnectors),3.3756171649395244,Bulk Purchase,Loyalty,Discount
853_76,SDF(Switch Disconnectors),2.6928090415820627,Bulk Purchase,Loyalty,Discount
853_76,ACB(Air Circuit Breaker),2.624999999999999,Loyalty,Bulk Purchase,Discount
853_76,VCU(Vacuum Contactor Units),1.7499999999999996,Loyalty,Bulk Purchase,Discount
854_89,Solar Solutions,4.1843182687165,Bulk Purchase,Loyalty,Discount
854_89,Pump Starter and Controller,4.1843182687165,Loyalty,Discount,Bulk Purchase
854_89,ACB(Air Circuit Breaker),3.3391640139879835,Loyalty,Bulk Purchase,Discount
855_16,Modular Switches,3.3865304083899543,Loyalty,Bulk Purchase,Discount
855_16,PSS(Compact Sub-Stations),2.5847466826526815,Bulk Purchase,Loyalty,Discount
855_16,Pump Starter and Controller,2.4607103086174034,Loyalty,Discount,Bulk Purchase
856_9,VCB(Vacuum Circuit Breaker),3.6790410057863063,Loyalty,Bulk Purchase,Discount
856_9,E-House,3.5795060069158104,Bulk Purchase,Loyalty,Discount
856_9,RMU(Ring Main Unit),2.7362319642042428,Loyalty,Bulk Purchase,Discount
857_40,VCU(Vacuum Contactor Units),3.542465154262363,Loyalty,Bulk Purchase,Discount
857_40,Controller,3.5292426159003654,Bulk Purchase,Discount,Loyalty
857_40,AIS(Air Insulated Switchgear),3.459853672991319,Loyalty,Bulk Purchase,Discount
858_25,E-House,2.6354525947843546,Bulk Purchase,Loyalty,Discount
858_25,RMU(Ring Main Unit),2.6264779985687934,Loyalty,Bulk Purchase,Discount
858_25,SDF(Switch Disconnectors),2.6132554602067963,Bulk Purchase,Loyalty,Discount
859_79,MCCB(Moduled Case Circuit Breaker),2.572758080238341,Loyalty,Bulk Purchase,Discount
859_79,Starter,2.4487217062030626,Loyalty,Bulk Purchase,Discount
859_79,Pump Starter and Controller,2.405351177211819,Loyalty,Discount,Bulk Purchase
860_10,VCB(Vacuum Circuit Breaker),3.3879384584557366,Loyalty,Bulk Purchase,Discount
860_10,Controller,1.701390373032601,Bulk Purchase,Discount,Loyalty
860_10,RMU(Ring Main Unit),1.701390373032601,Loyalty,Bulk Purchase,Discount
861_86,Modular Switches,3.287268280900016,Loyalty,Bulk Purchase,Discount
861_86,Pump Starter and Controller,3.287268280900016,Loyalty,Discount,Bulk Purchase
861_86,PSS(Compact Sub-Stations),3.283208590380209,Bulk Purchase,Loyalty,Discount
862_45,Controller,3.1557354993256728,Bulk Purchase,Discount,Loyalty
862_45,E-House,2.38113883008419,Bulk Purchase,Loyalty,Discount
862_45,Pump Starter and Controller,2.3811388300841894,Loyalty,Discount,Bulk Purchase
863_22,AIS(Air Insulated Switchgear),2.5659833151687437,Loyalty,Bulk Purchase,Discount
863_22,SDF(Switch Disconnectors),2.5249158227686106,Bulk Purchase,Loyalty,Discount
863_22,PSS(Compact Sub-Stations),2.5159412265530494,Bulk Purchase,Loyalty,Discount
864_36,PSS(Compact Sub-Stations),2.4402274780086217,Bulk Purchase,Loyalty,Discount
864_36,E-House,2.4361677874888144,Bulk Purchase,Loyalty,Discount
864_36,Controller,2.4361677874888144,Bulk Purchase,Discount,Loyalty
865_93,Modular Switches,3.5182460158940874,Loyalty,Bulk Purchase,Discount
865_93,MCCB(Moduled Case Circuit Breaker),1.831697930470952,Loyalty,Bulk Purchase,Discount
865_93,VCU(Vacuum Contactor Units),1.831697930470952,Loyalty,Bulk Purchase,Discount
866_72,BBT(Busbar Trunking),4.412969292599227,Loyalty,Bulk Purchase,Discount
866_72,PSS(Compact Sub-Stations),2.7115789195666253,Bulk Purchase,Loyalty,Discount
866_72,Controller,2.654852962278193,Bulk Purchase,Discount,Loyalty
867_17,BBT(Busbar Trunking),3.368744091975491,Loyalty,Bulk Purchase,Discount
867_17,ACB(Air Circuit Breaker),3.3276765995753577,Loyalty,Bulk Purchase,Discount
867_17,Modular Switches,3.3276765995753577,Loyalty,Bulk Purchase,Discount
868_69,VCB(Vacuum Circuit Breaker),3.434490592895771,Loyalty,Bulk Purchase,Discount
868_69,VCU(Vacuum Contactor Units),2.5525734892075747,Loyalty,Bulk Purchase,Discount
868_69,SDF(Switch Disconnectors),1.7251911463997647,Bulk Purchase,Loyalty,Discount
869_8,VCU(Vacuum Contactor Units),3.46882826920688,Loyalty,Bulk Purchase,Discount
869_8,E-House,3.446631134629322,Bulk Purchase,Loyalty,Discount
869_8,Pump Starter and Controller,3.446631134629322,Loyalty,Discount,Bulk Purchase
870_51,VCU(Vacuum Contactor Units),4.328019968021891,Loyalty,Bulk Purchase,Discount
870_51,PSS(Compact Sub-Stations),3.4828657132933754,Bulk Purchase,Loyalty,Discount
870_51,Starter,2.625722856150518,Loyalty,Bulk Purchase,Discount
871_49,E-House,4.360037025350304,Bulk Purchase,Loyalty,Discount
871_49,RMU(Ring Main Unit),2.6209770645192503,Loyalty,Bulk Purchase,Discount
871_49,AIS(Air Insulated Switchgear),2.6209770645192503,Loyalty,Bulk Purchase,Discount
872_33,BBT(Busbar Trunking),2.5158553180454986,Loyalty,Bulk Purchase,Discount
872_33,RMU(Ring Main Unit),2.5158553180454986,Loyalty,Bulk Purchase,Discount
872_33,ACB(Air Circuit Breaker),1.6498299142610595,Loyalty,Bulk Purchase,Discount
873_49,AIS(Air Insulated Switchgear),3.3775037131024024,Loyalty,Bulk Purchase,Discount
873_49,VCB(Vacuum Circuit Breaker),2.5757199873651295,Loyalty,Bulk Purchase,Discount
873_49,ACB(Air Circuit Breaker),2.540843686568327,Loyalty,Bulk Purchase,Discount
874_84,BBT(Busbar Trunking),3.3978675352172876,Loyalty,Bulk Purchase,Discount
874_84,Pump Starter and Controller,3.2755660210841056,Loyalty,Discount,Bulk Purchase
874_84,VCB(Vacuum Circuit Breaker),2.4849966060420106,Loyalty,Bulk Purchase,Discount
875_24,Pump Starter and Controller,4.154455503536659,Loyalty,Discount,Bulk Purchase
875_24,RMU(Ring Main Unit),3.3379589226089332,Loyalty,Bulk Purchase,Discount
875_24,E-House,2.5664421727984736,Bulk Purchase,Loyalty,Discount
876_77,ACB(Air Circuit Breaker),3.474371485098934,Loyalty,Bulk Purchase,Discount
876_77,RMU(Ring Main Unit),2.5943409295736153,Loyalty,Bulk Purchase,Discount
876_77,PSS(Compact Sub-Stations),2.582352327159275,Bulk Purchase,Loyalty,Discount
877_64,Starter,2.516069440022987,Loyalty,Bulk Purchase,Discount
877_64,Modular Switches,1.6938028836769323,Loyalty,Bulk Purchase,Discount
877_64,MCCB(Moduled Case Circuit Breaker),1.65892658288013,Loyalty,Bulk Purchase,Discount
878_51,SDF(Switch Disconnectors),3.63861224653282,Bulk Purchase,Loyalty,Discount
878_51,Starter,1.861554227225791,Loyalty,Bulk Purchase,Discount
878_51,Solar Solutions,0.9000000000000001,Bulk Purchase,Loyalty,Discount
879_42,VCB(Vacuum Circuit Breaker),3.8969221926954365,Loyalty,Bulk Purchase,Discount
879_42,Controller,3.122325523453953,Bulk Purchase,Discount,Loyalty
879_42,Modular Switches,3.122325523453953,Loyalty,Bulk Purchase,Discount
880_62,PSS(Compact Sub-Stations),2.5757199873651295,Bulk Purchase,Loyalty,Discount
880_62,Modular Switches,2.563731384950789,Loyalty,Bulk Purchase,Discount
880_62,Controller,2.538957138405449,Bulk Purchase,Discount,Loyalty
881_44,Solar Solutions,3.3775037131024024,Bulk Purchase,Loyalty,Discount
881_44,VCU(Vacuum Contactor Units),3.3426274123055997,Loyalty,Bulk Purchase,Discount
881_44,RMU(Ring Main Unit),3.297370335151479,Loyalty,Bulk Purchase,Discount
882_32,E-House,3.488520943208888,Bulk Purchase,Loyalty,Discount
882_32,Starter,2.672024362281162,Loyalty,Bulk Purchase,Discount
882_32,SDF(Switch Disconnectors),2.6551876098755547,Bulk Purchase,Loyalty,Discount
883_16,RMU(Ring Main Unit),4.428654306095829,Loyalty,Bulk Purchase,Discount
883_16,VCB(Vacuum Circuit Breaker),4.428654306095829,Loyalty,Bulk Purchase,Discount
883_16,Pump Starter and Controller,3.53976541720694,Loyalty,Discount,Bulk Purchase
884_69,ACB(Air Circuit Breaker),3.3276765995753577,Loyalty,Bulk Purchase,Discount
884_69,AIS(Air Insulated Switchgear),2.5027186881910524,Loyalty,Bulk Purchase,Discount
884_69,Controller,2.5027186881910524,Bulk Purchase,Discount,Loyalty
885_63,VCB(Vacuum Circuit Breaker),3.4117392318229003,Loyalty,Bulk Purchase,Discount
885_63,Solar Solutions,2.5684651891113326,Bulk Purchase,Loyalty,Discount
885_63,VCU(Vacuum Contactor Units),1.6682319540958732,Loyalty,Bulk Purchase,Discount
886_97,Controller,3.550285344797881,Bulk Purchase,Discount,Loyalty
886_97,ACB(Air Circuit Breaker),3.527668414752787,Loyalty,Bulk Purchase,Discount
886_97,Modular Switches,2.6457513110645903,Loyalty,Bulk Purchase,Discount
887_45,BBT(Busbar Trunking),3.4797573604620116,Loyalty,Bulk Purchase,Discount
