Partner_id,Product_id,Scheme_Type,Sales_Value_Last_Period,Sales_Quantity_Last_Period,MRP,Growth_Percentage,Discount_Applied,Bulk_Purchase_Tendency,New_Stockist,Feedback_Score,Geography_East,Geography_North,Geography_South,Geography_West,Stockist_Type_Distributor,Stockist_Type_Retailer,Stockist_Type_Wholesaler
P1003,AIS,Cashback,238700.28,375,29565.33,40.96,4.66,Medium,True,3.74,1,0,0,0,0,1,0
P1001,VCB,Volume Discount,27389.12,21,19310.31,21.99,4.34,Medium,False,3.65,0,0,1,0,0,0,1
P1035,MCCB,Loyalty Program,210791.8340931937,322,39638.0723973443,21.65066280718209,15.524927030141908,Low,False,4.526373773631797,0,0,1,0,1,0,0
P1001,VCU,Seasonal Offer,33535.11,404,32407.11,37.73,3.39,Medium,False,4.64,0,1,0,0,0,1,0
P1002,SDF,Cashback,173816.68,66,48367.96,7.27,6.57,Medium,True,3.29,1,0,0,0,0,1,0
P1003,Controller,Loyalty Points,28119.63,40,39863.06,-9.24,14.35,Medium,False,3.71,0,1,0,0,0,0,1
P1001,E-House,Seasonal Offer,32829.69,130,7100.25,24.78,4.16,Low,False,1.45,0,1,0,0,1,0,0
P1092,Controller,Cashback,80685.45458754842,356,31253.92031209685,-0.8521592406647085,8.300949368366753,Low,True,1.01592616895141,0,1,0,0,0,0,1
P1002,Modular Switches,Loyalty Points,283687.37,389,6671.27,22.4,2.3,Low,True,3.26,0,1,0,0,1,0,0
P1001,ACB,Loyalty Points,81600.15,319,1905.65,14.9,5.59,Medium,False,4.09,0,0,1,0,0,1,0
P1002,E-House,Volume Discount,333427.46,331,6482.04,30.11,6.89,High,True,1.03,0,0,1,0,1,0,0
P1016,Solar Solutions,Loyalty Program,213064.05864875705,414,39428.3952664481,36.00570323053968,5.718993129150992,Low,True,4.855570955742228,0,0,0,1,1,0,0
P1075,ACB,Volume Discount,423358.6651134954,403,35911.27661442751,-10.682967199068216,16.68764100231787,Medium,False,4.289353843952857,0,0,1,0,0,1,0
P1001,PSS,Loyalty Points,405198.12,240,39120.96,-0.51,10.13,Medium,True,4.14,1,0,0,0,0,1,0
P1035,Modular Switches,Seasonal Offer,471597.8321272964,188,31086.7387407388,29.348862954050706,7.224302104566236,Low,False,1.1657323628544578,0,1,0,0,0,0,1
P1003,ACB,Seasonal Offer,458307.48,337,47594.95,4.3,2.9,High,True,2.27,0,0,0,1,1,0,0
P1083,PSS,Loyalty Program,325317.954473187,68,6945.091965422229,20.396489707318675,18.653531923443584,High,False,1.6957454890041614,0,0,1,0,0,0,1
P1001,ACB,Volume Discount,10167.46,37,21534.91,15.92,13.88,High,True,1.4,0,0,1,0,1,0,0
P1005,PSS,Seasonal Offer,181604.35791585656,367,42052.11471062568,17.931798667780697,3.617721200116877,Low,False,4.303693275584069,0,1,0,0,0,1,0
P1034,VCB,Seasonal Offer,14788.230608957272,312,17982.140371882324,-2.08063632105699,13.198600168951575,Low,False,4.043151472630665,1,0,0,0,0,0,1
P1002,VCU,Seasonal Offer,79739.4,462,37186.92,39.96,1.48,High,False,3.52,0,0,0,1,0,0,1
P1001,Solar Solutions,Seasonal Offer,423065.55,295,33885.83,19.41,15.09,High,False,3.49,0,1,0,0,0,0,1
P1001,ACB,Volume Discount,226215.69,226,28886.68,12.99,17.0,High,False,3.7,0,0,1,0,0,0,1
P1097,RMU,Cashback,279638.2930968615,167,44690.20301984569,47.55628408709728,0.4240637122545241,High,False,4.665011535610426,0,1,0,0,0,0,1
P1092,Controller,Seasonal Offer,118657.6599203636,69,23548.392016843205,12.880134533630468,6.928203820360114,Low,False,3.259102873733186,0,1,0,0,1,0,0
P1002,PSS,Seasonal Offer,228758.94,198,46066.56,29.53,1.87,High,True,1.41,0,0,0,1,0,0,1
P1001,PSS,Cashback,417815.18,362,15964.93,5.69,7.71,Medium,True,3.26,0,0,1,0,0,1,0
P1044,VCU,Volume Discount,397573.00260035065,141,32898.50405859406,5.964795116666239,17.586132490158615,Medium,True,3.286629107205596,1,0,0,0,0,0,1
P1099,Starter,Seasonal Offer,376138.58189895126,106,25367.91348902143,35.924226793972366,11.277140461177698,Medium,True,2.413494828802863,1,0,0,0,0,1,0
P1002,SDF,Cashback,236873.35,474,34694.01,20.01,8.8,Low,False,3.2,0,0,0,1,0,0,1
P1001,VCB,Volume Discount,324212.39,276,41146.56,-1.37,11.78,Low,False,1.17,0,1,0,0,1,0,0
P1093,VCU,Cashback,276874.5349795544,306,37509.22824653344,20.00093974405896,11.698372931284572,Low,False,2.616488898605253,0,0,1,0,1,0,0
P1084,Pump Starter and Controller,Cashback,238812.86233448467,96,44407.01787126441,30.081908374206936,16.93573405648128,High,False,2.8882096883451345,1,0,0,0,0,0,1
P1001,MCCB,Volume Discount,350489.55,485,9034.5,37.34,1.12,Low,True,4.88,0,1,0,0,1,0,0
P1001,RMU,Seasonal Offer,451423.25,358,12711.43,43.19,5.47,Medium,True,4.74,0,1,0,0,1,0,0
P1015,PSS,Volume Discount,449806.7134350354,222,7481.46281380977,1.8530879422636504,19.20551385968692,High,True,1.6214061005068865,0,0,1,0,0,0,1
P1001,E-House,Loyalty Points,275755.2,163,37728.51,35.37,7.62,High,True,2.25,0,0,1,0,1,0,0
P1001,VCU,Seasonal Offer,307814.92,450,39290.43,18.04,19.11,Medium,True,3.44,0,1,0,0,0,1,0
P1001,VCU,Loyalty Program,370554.5904317283,246,21291.25041825072,2.7639705118920315,10.164570283355294,Low,False,3.172954440651339,0,0,0,1,0,1,0
P1049,BBT,Seasonal Offer,152189.39917988871,441,34028.94879460478,31.218644405761133,8.891214986177168,Medium,True,4.738487104509692,0,0,0,1,0,1,0
P1003,RMU,Seasonal Offer,148602.9,245,26548.3,39.75,12.37,Medium,False,1.96,0,1,0,0,0,1,0
P1003,RMU,Cashback,359494.62,336,44261.46,4.21,12.59,Medium,True,1.62,0,1,0,0,0,0,1
P1089,Pump Starter and Controller,Cashback,344421.9857337888,216,37158.1432554636,32.69417697732137,16.082198427596705,High,True,4.668065777494093,0,0,0,1,1,0,0
P1003,RMU,Volume Discount,54991.83,283,37515.83,24.74,9.78,High,False,2.63,0,0,0,1,1,0,0
P1065,RMU,Volume Discount,302532.88664762763,241,42917.60227563151,-10.09802047702204,1.0642918683298488,Medium,True,2.606422646653785,1,0,0,0,0,0,1
P1003,Modular Switches,Seasonal Offer,206590.77,18,31749.41,2.69,10.54,Medium,True,1.43,0,0,1,0,1,0,0
P1095,PSS,Seasonal Offer,303865.5292470643,518,7921.274984217924,-3.805349260301036,7.443363221134446,High,False,3.229279350895649,0,0,0,1,0,0,1
P1093,E-House,Volume Discount,95548.82794676878,101,9520.158927800752,20.87480895589219,15.72066680515788,Medium,True,4.335787171095829,0,1,0,0,0,1,0
P1003,AIS,Volume Discount,249145.44,73,24093.28,24.48,16.37,High,False,4.08,1,0,0,0,0,1,0
P1003,MCCB,Seasonal Offer,166341.55,151,26868.25,30.62,19.18,Low,True,4.42,1,0,0,0,0,0,1
P1023,Modular Switches,Volume Discount,239026.24598976423,366,46234.781408278825,2.9650541400114063,10.634010011497288,High,False,1.0992609909634448,1,0,0,0,0,1,0
P1041,Solar Solutions,Seasonal Offer,292839.3971452279,195,10750.760405666912,-8.827164595494516,16.05423256861203,Low,True,1.6114383546163182,1,0,0,0,0,0,1
P1001,Pump Starter and Controller,Volume Discount,389460.69,485,11502.38,27.16,18.03,Low,False,3.79,0,0,0,1,0,0,1
P1002,E-House,Volume Discount,446561.37,30,37280.73,24.68,7.75,Medium,True,1.83,0,0,1,0,1,0,0
P1002,E-House,Cashback,228903.82,91,40493.01,37.02,0.34,Low,True,2.6,0,0,0,1,0,1,0
P1002,Controller,Loyalty Points,334071.04,190,41185.17,46.19,11.11,Low,True,4.2,0,1,0,0,1,0,0
P1002,Modular Switches,Loyalty Points,33983.7,498,42304.81,45.3,16.49,High,True,1.4,0,0,0,1,0,1,0
P1052,VCU,Loyalty Program,330014.7342814099,379,35548.31684800801,-3.322273928477502,9.989877687102885,Low,False,2.920459064540924,0,0,0,1,0,0,1
P1002,SDF,Seasonal Offer,499426.45,49,3996.21,35.58,2.8,Low,True,3.55,0,0,0,1,1,0,0
P1060,RMU,Cashback,326420.25672479486,506,40977.706341391706,9.859773466044077,13.107869635033088,Medium,False,2.0423001711927102,0,1,0,0,1,0,0
P1072,Solar Solutions,Volume Discount,96665.90450678476,110,17671.62830259369,-0.3839576396809727,10.362265322664143,High,True,4.958376827057867,0,0,0,1,0,1,0
P1003,BBT,Loyalty Points,385260.92,325,19255.66,49.27,12.2,High,False,3.31,0,0,0,1,1,0,0
P1002,VCU,Volume Discount,424136.2,76,23029.95,2.36,19.1,Medium,True,1.07,1,0,0,0,1,0,0
P1003,SDF,Cashback,196156.73,238,39151.36,21.3,17.75,Medium,True,3.59,0,1,0,0,0,0,1
P1029,Starter,Volume Discount,152307.68858770287,145,42798.91953904158,-0.5308061784108314,12.819414876451225,High,True,3.9109722694661113,0,0,1,0,0,1,0
P1011,MCCB,Cashback,74320.38032867666,408,17219.86741570627,-8.62832605583939,8.24271140399745,High,True,1.6547086654161227,1,0,0,0,0,0,1
P1029,MCCB,Volume Discount,169355.1105694574,151,33823.14937692659,33.42601337565863,2.6645238874949024,Medium,True,1.988675937442992,0,1,0,0,0,0,1
P1003,BBT,Cashback,347149.94,415,5082.26,5.97,2.9,Low,True,2.07,0,0,1,0,1,0,0
P1002,Solar Solutions,Volume Discount,443015.34,500,31212.54,24.47,4.3,High,False,4.1,0,0,0,1,0,1,0
P1031,MCCB,Volume Discount,243707.75882158717,366,5820.112049939216,-0.6334092867632184,13.96963830560494,Low,True,3.0517913678803903,0,0,0,1,0,1,0
P1001,RMU,Seasonal Offer,74122.54,251,15461.61,6.88,7.73,Medium,True,1.68,1,0,0,0,1,0,0
P1003,ACB,Cashback,175841.96,134,27533.03,47.7,18.62,High,False,4.91,1,0,0,0,1,0,0
P1001,ACB,Cashback,324981.1,125,15259.73,33.72,3.93,Low,False,1.69,0,0,0,1,0,0,1
P1069,PSS,Loyalty Program,149077.96832818634,220,5891.367453313892,26.900720606658464,15.72492352841626,Low,False,2.1121071272192955,0,0,1,0,1,0,0
P1058,E-House,Volume Discount,110967.5505491997,164,26709.566542497847,41.73633760625253,11.692704639737483,High,False,2.8845771964756506,0,1,0,0,0,1,0
P1059,PSS,Cashback,94390.1954382059,261,35092.75768052481,4.2003893931305765,9.56347882627086,Low,False,4.396244985892051,0,0,0,1,1,0,0
P1001,E-House,Loyalty Points,428425.64,237,42432.48,23.5,4.98,High,False,1.63,0,0,1,0,1,0,0
P1064,Pump Starter and Controller,Seasonal Offer,360121.60137439164,249,23771.071493664724,-6.758399346836865,12.536493872568265,Medium,False,3.8619662842815714,0,1,0,0,0,0,1
P1016,Pump Starter and Controller,Volume Discount,336009.0540045752,202,39195.0542812215,24.36037097933849,6.13090938462597,High,True,1.1731121009803167,0,0,1,0,0,0,1
P1028,VCU,Volume Discount,149833.281631914,345,24693.307440323297,-0.4435694624219221,9.08374507482836,Low,False,1.452770179446035,0,1,0,0,0,0,1
P1069,ACB,Volume Discount,329476.9758890859,331,37131.24028560904,17.185150177758175,3.901819639170717,Medium,True,2.656884082366305,0,0,1,0,1,0,0
P1042,Pump Starter and Controller,Loyalty Program,464057.5732348884,210,845.3333503190751,51.15559319062389,2.0161550667300223,Medium,True,4.3733006421774325,0,0,0,1,0,1,0
P1029,PSS,Volume Discount,122048.34066616117,582,16260.056431060488,43.61300149823041,1.4064267651035665,High,False,5.0,0,0,1,0,0,1,0
P1064,Pump Starter and Controller,Cashback,206559.8137266629,226,11068.482579836724,13.667218851974765,9.126464725320195,Low,True,5.0,0,0,1,0,0,0,1
P1004,ACB,Loyalty Program,310420.92950235645,191,26367.33559135329,53.21968970836065,0.7112050175802825,Low,True,4.544866002762802,1,0,0,0,0,1,0
P1002,Starter,Cashback,541277.9059339754,45,45758.18535840658,19.822292983749584,19.13055148927323,High,True,1.072374662659436,0,1,0,0,0,1,0
P1002,E-House,Loyalty Points,60827.97,305,6853.51,38.53,1.01,High,True,1.1,0,0,1,0,0,1,0
P1001,BBT,Cashback,477848.72,488,27413.89,32.22,13.1,Medium,False,1.08,0,1,0,0,0,1,0
P1002,SDF,Loyalty Points,192383.8,27,35653.15,12.93,3.14,Medium,True,1.86,0,1,0,0,1,0,0
P1072,Starter,Cashback,383985.7725987525,385,22572.147105837023,48.71114813400549,1.4859281101001856,High,False,2.0594752146949498,0,0,0,1,0,1,0
P1003,AIS,Cashback,238275.46,286,12316.95,32.55,12.06,High,False,2.98,0,1,0,0,1,0,0
P1002,ACB,Cashback,471103.36,475,47774.95,5.75,2.88,Low,False,1.93,0,1,0,0,1,0,0
P1001,Modular Switches,Volume Discount,356960.79,260,47423.16,38.78,0.05,High,True,1.46,1,0,0,0,1,0,0
P1060,AIS,Seasonal Offer,379258.9207701175,245,604.1197347942289,23.931462619392924,14.57617893848728,Low,True,4.390224980567134,0,0,1,0,1,0,0
P1078,BBT,Volume Discount,298585.1688282924,113,37957.73836525127,5.449511757840638,12.518378244216477,Low,False,4.564435068548667,0,1,0,0,0,1,0
P1073,BBT,Loyalty Program,48753.96083161143,89,27271.836628037672,53.84310602036326,0.6103325238614435,Low,True,4.928406303027935,0,1,0,0,0,0,1
P1098,RMU,Volume Discount,411270.48610481503,356,15481.227557229571,-1.3044920652791527,10.234062671413207,High,True,2.0983840510574563,0,0,0,1,0,0,1
P1019,MCCB,Seasonal Offer,77927.16081355058,393,27861.91614181432,44.0738694111956,5.540564453334705,Medium,True,3.1626838614767703,0,0,0,1,0,1,0
P1001,SDF,Cashback,241059.43,67,31310.76,24.21,19.63,Medium,False,3.2,0,0,1,0,1,0,0
P1003,Starter,Loyalty Points,331093.33,406,12851.17,27.89,1.92,High,True,1.94,0,0,1,0,0,0,1
P1002,MCCB,Cashback,456870.56,250,29186.17,36.66,7.2,Medium,True,4.58,1,0,0,0,1,0,0
P1003,VCU,Seasonal Offer,193509.68,138,17602.67,40.85,19.21,Low,True,1.2,0,1,0,0,0,1,0
P1098,ACB,Loyalty Program,74843.12715757643,496,28556.875331543957,20.917452057878567,15.807821395269343,Medium,False,1.3095507846785877,0,1,0,0,1,0,0
P1002,BBT,Volume Discount,433848.49,436,5168.48,28.62,9.86,Low,False,3.87,0,0,1,0,1,0,0
P1002,BBT,Seasonal Offer,395143.43,124,32400.05,11.82,0.75,High,False,2.0,0,0,1,0,1,0,0
P1047,Solar Solutions,Volume Discount,191355.5704687796,158,49164.10299674684,14.34771446707953,0.9425473156108388,Medium,True,2.5563378681678763,1,0,0,0,0,1,0
P1046,SDF,Cashback,319040.8921505795,305,10874.136694125298,47.39189717917473,3.0307183902667987,High,True,3.9451879401567,0,0,0,1,1,0,0
P1002,Solar Solutions,Loyalty Points,248456.97,143,8581.17,11.68,9.04,Medium,False,2.87,1,0,0,0,0,0,1
P1081,E-House,Loyalty Program,90206.4979983508,148,51362.0990914929,27.58819538598107,13.87842797071687,Low,False,3.144675382084169,0,1,0,0,0,0,1
P1003,VCB,Seasonal Offer,250697.35,301,2559.08,6.45,6.29,Low,True,4.99,0,1,0,0,1,0,0
P1093,RMU,Loyalty Program,25360.45238366344,106,29483.217817753462,11.090785499490371,13.31150197033202,High,False,2.240660638296194,1,0,0,0,1,0,0
P1027,PSS,Volume Discount,52085.58963102296,137,44943.15793464077,27.06043372648788,3.401125679357534,High,False,1.6476570623067457,0,0,1,0,0,1,0
P1002,Controller,Loyalty Points,124455.51,325,35139.96,44.85,18.45,Low,False,4.61,1,0,0,0,0,1,0
P1001,BBT,Seasonal Offer,324970.78,236,11090.17,17.09,18.92,Medium,True,1.76,0,1,0,0,1,0,0
P1002,RMU,Seasonal Offer,114309.22,239,27135.49,19.36,12.51,High,True,4.32,0,1,0,0,0,0,1
P1002,Pump Starter and Controller,Cashback,363610.66,98,5434.48,-7.86,7.0,Low,True,4.33,0,0,1,0,0,0,1
P1087,Modular Switches,Volume Discount,310532.9648603748,161,3527.661111527637,19.37278177469952,14.492817629052166,Low,False,1.9938173561921748,0,0,0,1,0,1,0
P1031,Modular Switches,Cashback,476234.60806253005,181,21737.22186427228,28.253041391596824,0.1527799355026548,Medium,False,3.713079537718722,0,0,1,0,0,1,0
P1002,Pump Starter and Controller,Seasonal Offer,414761.71,432,31362.15,-4.89,2.81,Low,False,2.84,0,1,0,0,0,0,1
P1003,Controller,Loyalty Points,182419.16,31,4660.24,9.35,9.93,High,True,1.61,0,1,0,0,1,0,0
P1002,Pump Starter and Controller,Volume Discount,316909.25,109,13270.99,9.03,3.27,Medium,False,4.44,1,0,0,0,0,1,0
P1001,SDF,Loyalty Points,193455.41,228,6247.66,0.44,17.34,Low,True,4.95,0,0,0,1,0,0,1
P1000,PSS,Volume Discount,309823.0489007364,240,2984.187642975135,46.64412809618624,14.334001540838292,Medium,False,2.6147178124893187,0,0,0,1,0,0,1
P1091,RMU,Cashback,221716.59956154897,290,14347.730309218065,36.82793043413719,11.793300132149254,High,False,4.595900908004822,0,0,1,0,0,1,0
P1038,Solar Solutions,Loyalty Program,293647.3765614988,398,12643.667300245645,10.408604975944645,6.384857343268202,Low,False,2.231615347890386,0,0,0,1,0,0,1
P1001,Controller,Loyalty Points,55813.84,373,10559.03,16.51,17.29,Medium,False,3.7,0,0,1,0,0,0,1
P1002,Controller,Volume Discount,139554.68,456,22082.12,5.09,10.8,Low,True,2.1,0,1,0,0,1,0,0
P1001,SDF,Volume Discount,372658.85,437,22042.36,17.56,1.82,Low,True,2.7,0,0,1,0,0,0,1
P1001,VCU,Cashback,204092.55,116,9563.99,4.7,13.57,High,False,1.65,0,0,0,1,1,0,0
P1058,AIS,Loyalty Program,206143.42271443663,495,44660.39627629392,21.39414575212824,6.220775810522669,High,False,1.0012605367117515,0,0,1,0,0,0,1
P1014,Pump Starter and Controller,Volume Discount,313263.7420094237,332,22009.11685834477,4.96078257441212,9.96878225684409,Medium,False,4.794632214189865,0,1,0,0,0,1,0
P1016,MCCB,Seasonal Offer,199328.13579411912,71,12931.80921757644,37.03940106039215,2.989544412145688,High,False,3.120707920805485,0,0,0,1,1,0,0
P1001,RMU,Loyalty Points,21114.78,429,10819.11,14.83,11.86,High,True,4.37,1,0,0,0,0,0,1
P1002,VCU,Loyalty Points,374897.46,280,750.47,40.64,7.3,High,True,4.84,0,0,1,0,0,1,0
P1011,BBT,Volume Discount,95142.19703428424,522,36184.47677938495,12.411654770044208,5.774310914860551,High,False,1.1858802351388054,0,0,1,0,1,0,0
P1027,MCCB,Cashback,102397.69948734296,358,7948.402781770027,47.1398864639576,14.872987899472006,Medium,True,2.0503374084765453,0,0,0,1,0,0,1
P1041,VCU,Loyalty Program,260725.53246128836,66,29880.453790604563,2.733075592592068,1.9637525656833832,High,True,2.243862355914957,0,0,1,0,0,0,1
P1072,ACB,Volume Discount,178399.96230034748,212,31868.21229268244,2.899632642710337,2.7362180354251224,Low,True,1.805069116011356,1,0,0,0,1,0,0
P1002,VCB,Volume Discount,136062.44,300,42779.48,42.51,0.68,Medium,False,1.92,1,0,0,0,0,1,0
P1026,Modular Switches,Cashback,65440.46346718024,473,43783.58960975223,3.85207991490569,18.725863225738017,Low,False,3.790692139517514,0,0,0,1,0,0,1
P1067,SDF,Cashback,297490.5777681449,387,34204.66652923009,15.1275390410323,9.07669296020977,High,False,1.008893137619547,0,0,1,0,0,0,1
P1018,MCCB,Volume Discount,132569.3606015866,514,19225.88637812148,24.02755754359632,12.091527006399811,High,False,4.210626500792672,0,0,0,1,0,1,0
P1048,E-House,Volume Discount,275786.68369381136,29,23698.86485629621,29.323733313415826,2.3511365703646825,Medium,False,1.651448102574938,0,0,1,0,0,1,0
P1055,VCB,Cashback,448354.5972549614,311,22840.79170027629,38.85864661836928,16.07330921102759,Medium,False,2.1640555755385984,0,0,0,1,0,1,0
P1045,AIS,Seasonal Offer,224474.13553296175,331,7267.578871654038,-2.9716033532061235,19.730769595191283,Low,True,1.0,0,0,1,0,0,0,1
P1045,Pump Starter and Controller,Seasonal Offer,143342.9293835887,60,40528.48138790629,27.79137845038656,7.54934520283922,Medium,True,2.5181377032878247,0,0,0,1,1,0,0
P1002,BBT,Cashback,329481.7190506478,452,35120.62620462592,34.84113154717666,6.972536621284791,High,False,2.9821390450267597,0,0,0,1,0,0,1
P1004,ACB,Volume Discount,415659.8200594326,573,43992.82516423394,2.957104666969817,3.300455611192098,Medium,True,3.0835490550621825,0,0,0,1,1,0,0
P1088,AIS,Loyalty Program,298446.64906700567,302,1341.7902043821605,45.53996335421446,10.093782046094384,Medium,True,1.4437415578069333,1,0,0,0,0,0,1
P1003,RMU,Seasonal Offer,249965.16,164,4414.27,-5.14,13.89,High,False,4.72,1,0,0,0,1,0,0
P1001,Starter,Loyalty Points,481439.36,177,776.72,30.12,7.64,Low,False,4.88,1,0,0,0,0,0,1
P1002,RMU,Loyalty Points,194121.59,329,22772.11,36.52,5.01,High,False,3.5,0,1,0,0,0,1,0
P1021,MCCB,Volume Discount,386420.08790351695,90,25777.430602435543,-0.2542910088745807,11.749585323730985,Medium,True,2.916732284258561,1,0,0,0,0,1,0
P1013,BBT,Seasonal Offer,362844.2937832876,87,9638.954567713923,19.20907098580888,15.220363275612014,High,False,3.3492037426771737,0,0,0,1,0,1,0
P1002,Pump Starter and Controller,Volume Discount,384874.91,100,28492.13,33.58,17.64,Low,False,3.35,0,0,1,0,0,1,0
P1003,Controller,Volume Discount,25135.78,261,23998.94,0.74,16.02,High,True,2.97,0,0,0,1,0,1,0
P1009,BBT,Cashback,224025.6352923606,427,25459.11527329045,45.26101690971056,13.43075946176857,High,False,2.139583824800265,0,0,1,0,1,0,0
P1081,Pump Starter and Controller,Volume Discount,106302.43731124482,453,37774.92959142091,16.620639081845027,14.41499609642204,High,True,2.7864509952908056,0,0,1,0,0,0,1
P1003,MCCB,Volume Discount,234546.09,288,46043.28,32.63,6.99,Medium,True,1.08,0,0,0,1,0,1,0
P1067,BBT,Volume Discount,235212.1927167785,446,6498.215305629974,-3.9811713888598894,5.977260550069321,Low,False,2.8510025449105125,0,0,0,1,1,0,0
P1033,Starter,Seasonal Offer,141537.00691894858,215,917.4193525221413,7.226541316593586,7.685229008292854,High,False,3.0974830235019595,1,0,0,0,1,0,0
P1008,MCCB,Seasonal Offer,129217.1080264314,180,16526.717630783092,11.288203649644812,7.4017978573964465,High,False,4.364873683943123,0,0,1,0,1,0,0
P1002,VCU,Seasonal Offer,463527.92,363,11127.98,4.08,11.99,High,True,4.41,0,0,1,0,0,1,0
P1001,MCCB,Cashback,444374.59,282,32712.56,25.62,4.83,High,False,1.38,0,0,0,1,0,0,1
P1058,VCU,Seasonal Offer,267678.7459087726,417,4999.428606396253,32.55214774110684,8.786050274309277,High,True,4.461830268629816,0,0,1,0,1,0,0
P1097,Solar Solutions,Cashback,306280.08306667523,194,15369.099431075394,11.667678644853158,0.6032460373959725,Low,False,1.9340251440731973,1,0,0,0,0,0,1
P1011,Pump Starter and Controller,Volume Discount,359608.5987749079,207,19559.725009996957,10.17299421788071,11.979593943029554,High,True,3.3374455878433564,0,1,0,0,1,0,0
P1015,Solar Solutions,Loyalty Program,365454.25682773127,199,22295.164367967096,34.62246052501652,7.1493964484170505,Medium,True,3.9431941697628585,0,1,0,0,0,1,0
P1003,RMU,Cashback,85868.4,356,45455.31,0.56,11.66,High,True,3.22,1,0,0,0,1,0,0
P1028,VCB,Cashback,414933.308013355,399,33453.53975513569,30.342856441451094,15.97186222260781,Medium,False,1.9716771474978907,0,0,0,1,0,1,0
P1029,MCCB,Volume Discount,136348.13717128674,192,22383.42163036905,-0.656157770007351,11.727156962812474,Low,True,3.8392305646337377,0,0,1,0,0,1,0
P1023,Starter,Loyalty Program,340307.1948064089,437,6763.353299503869,7.243254907925968,5.444592827284459,Low,True,3.246898809875205,0,0,0,1,1,0,0
P1098,Starter,Seasonal Offer,421945.2213914746,268,40682.81555953403,41.221079419458775,5.630912165109109,Medium,False,3.759008968233017,0,0,1,0,0,1,0
P1001,E-House,Seasonal Offer,113701.91,484,25767.23,26.86,17.97,Medium,False,1.3,1,0,0,0,1,0,0
P1050,VCB,Cashback,108305.41803225083,409,40268.50317839406,28.174996865318587,9.96064300153373,High,True,4.153752131728855,0,0,1,0,1,0,0
P1032,VCU,Volume Discount,389230.5123251905,474,53304.8868145727,20.579538876103424,12.836136850116745,High,True,4.347904197253633,0,0,1,0,0,1,0
P1003,Pump Starter and Controller,Cashback,15528.25,45,14572.15,42.61,8.31,Low,True,4.46,0,1,0,0,0,0,1
P1002,Controller,Volume Discount,335521.28,119,18109.52,-3.28,14.44,Medium,False,4.09,0,1,0,0,0,1,0
P1003,PSS,Seasonal Offer,11492.07,341,42683.17,-6.11,11.76,Medium,True,1.42,0,1,0,0,0,0,1
P1092,RMU,Seasonal Offer,78664.23798752367,65,10979.735447194793,44.66044384307244,11.237221940142918,Medium,True,2.1416715603208534,0,1,0,0,1,0,0
P1060,Solar Solutions,Seasonal Offer,339159.39723990986,204,22477.65086476272,29.10557780882098,8.41580875106752,Low,True,2.675304485642406,0,1,0,0,0,0,1
P1036,VCU,Cashback,292110.339567901,309,36564.6462465909,14.879258631714944,3.558119165364547,Low,True,1.8464321849206056,0,0,1,0,1,0,0
P1001,Solar Solutions,Seasonal Offer,89472.32,116,8990.83,34.45,2.8,Low,False,1.23,0,1,0,0,1,0,0
P1002,AIS,Loyalty Points,352925.45,433,25448.05,9.56,14.32,Low,False,4.89,0,1,0,0,0,0,1
P1037,E-House,Seasonal Offer,241766.1882616714,389,12885.922192445389,41.72119043933949,20.51234144262496,Low,True,1.5637621871724734,1,0,0,0,1,0,0
P1003,VCB,Cashback,497971.97,87,3571.07,34.12,12.97,High,False,2.72,1,0,0,0,1,0,0
P1042,VCB,Cashback,385694.57030333,268,4522.602129964207,54.15531413579024,12.185883295026542,Low,True,2.488894700592148,0,1,0,0,0,0,1
P1085,Modular Switches,Loyalty Program,18052.35253969944,367,43387.22400910554,-2.938967712148823,13.251543771154711,Medium,True,3.88705238738322,0,0,1,0,0,1,0
P1002,AIS,Cashback,217334.29,157,2097.42,29.48,13.45,Medium,True,1.61,0,1,0,0,0,1,0
P1096,Controller,Seasonal Offer,117759.57519108428,292,25579.54199380752,3.398366954538898,22.036010479660717,High,True,2.856293826718617,0,1,0,0,0,1,0
P1002,SDF,Cashback,257744.86,242,34113.28,41.7,11.51,Low,False,4.98,0,0,1,0,0,0,1
P1002,Starter,Volume Discount,113893.6,409,36446.61,15.39,10.47,High,True,3.95,0,1,0,0,1,0,0
P1084,Controller,Volume Discount,392826.83302367263,417,28978.441003974996,8.826764361024276,1.5914498782385853,Medium,True,1.8216319828183896,0,1,0,0,1,0,0
P1003,AIS,Volume Discount,425726.29,309,5245.3,5.32,11.19,Low,False,2.78,0,0,0,1,1,0,0
P1003,AIS,Volume Discount,328094.83,410,41597.32,39.29,5.69,High,False,1.75,1,0,0,0,0,1,0
P1002,Modular Switches,Volume Discount,254475.55,343,10057.89,7.07,13.88,Medium,True,3.94,0,0,1,0,0,0,1
P1001,MCCB,Cashback,293629.55,497,4582.89,16.96,12.78,Medium,False,4.42,0,0,1,0,0,1,0
P1093,RMU,Cashback,107826.17319245968,533,12836.223530140023,38.71104798317419,0.4678124780738983,High,True,3.0098660501561945,1,0,0,0,1,0,0
P1015,SDF,Cashback,180222.8947879395,345,10836.262117448096,19.81420072659272,3.5712331257363124,High,True,4.8269402442193226,0,0,0,1,0,1,0
P1010,SDF,Cashback,321243.60294301395,240,47793.78510401211,-1.5844778611769406,14.574724157351756,Low,False,1.0180519652119775,0,1,0,0,0,0,1
