Partner_id,Product_id,Geography,Stockist_Type,Scheme_Type,Sales_Value_Last_Period,Sales_Quantity_Last_Period,MRP,Growth_Percentage,Discount_Applied,Bulk_Purchase_Tendency,New_Stockist,Feedback_Score
P1008,Solar Solutions,East,Retailer,Loyalty Program,338088.54708648456,148,18609.250009286632,45.77463241902618,13.611357044603672,Medium,False,5.0
P1062,VCB,West,Retailer,Loyalty Program,374542.51627887634,416,8308.455875194646,4.798200381087914,5.669891161733056,Low,True,3.862613070827603
P1042,Controller,South,Retailer,Volume Discount,37967.27171961216,185,16432.50280125497,-6.5502472253571575,0.9026851951630472,High,False,1.4455137273216363
P1010,Controller,North,Wholesaler,Volume Discount,422878.47454937827,52,22195.425179124773,31.388706456224593,8.908750753795676,Medium,False,2.2565360737517954
P1075,BBT,North,Distributor,Volume Discount,11420.361724419936,69,26044.899560911676,-0.9354321426821139,9.37084897815476,Medium,True,1.483224317707375
P1084,VCB,West,Distributor,Cashback,366255.927399718,366,28542.59040099371,49.03225534953056,0.3042945895433281,Low,True,1.4587326458340253
P1036,MCCB,East,Retailer,Cashback,50513.97092930221,73,27268.29786380084,3.543947581819414,8.863356168351316,Low,True,2.7770731746310098
P1077,PSS,West,Wholesaler,Volume Discount,138154.08244897297,78,24120.013997591162,20.605587133698382,14.161999239374117,High,False,4.2981877110755375
P1037,SDF,North,Wholesaler,Volume Discount,274533.07684618974,324,14421.367729926324,-2.6728551163605037,10.45127079780165,Medium,True,4.702580224233355
P1089,ACB,East,Wholesaler,Cashback,447195.3143807762,149,35854.78725916283,13.556793094017067,6.916020378670032,High,False,4.473208831762102
P1061,PSS,East,Wholesaler,Seasonal Offer,321283.55653342657,352,34442.42899842693,33.93914655664577,1.5534292151017033,High,True,4.596465251695012
P1058,VCU,East,Retailer,Seasonal Offer,456556.2313814254,342,27316.05599779589,-3.604112654936421,12.241590234438872,High,False,4.2893443907366855
P1068,AIS,East,Wholesaler,Loyalty Program,299510.51129257237,143,43098.168288512126,20.137407221505654,2.9713832904139426,High,False,2.988194686688488
P1076,BBT,South,Retailer,Volume Discount,378793.319174193,290,5664.095978651481,42.22432943303763,15.2550760963202,Medium,True,2.4037199547018924
P1088,Modular Switches,East,Distributor,Cashback,311419.6083533403,143,16692.14067715961,18.936130916288647,17.186129928967873,Medium,True,2.8049686440777957
P1100,Starter,North,Wholesaler,Volume Discount,296404.0101073002,135,46023.154246084036,-1.6880484387612578,17.87227513688456,Low,False,4.597687424662048
P1008,VCB,South,Retailer,Cashback,403642.89298604795,257,6579.465141987882,10.655679401071522,14.792011047245154,Medium,False,2.3582927107619067
P1011,Solar Solutions,West,Retailer,Cashback,111779.64391594555,214,41700.73126348935,8.386030096581838,16.566853459424365,Low,False,3.7788126600308733
P1080,Starter,West,Wholesaler,Volume Discount,20811.974824319135,345,48413.87077360953,5.7114380776305,14.592265559986537,Medium,False,2.191693458740581
P1100,Controller,North,Distributor,Loyalty Program,420224.96070655703,301,20543.107634912154,23.068502469463574,7.917679741108167,Medium,True,2.3496748282949484
P1094,Starter,East,Distributor,Seasonal Offer,553262.1328269365,377,38729.416089341335,50.22486496714668,22.176138335817942,Medium,True,4.497569145740157
P1093,MCCB,South,Retailer,Loyalty Program,522761.9909605095,123,25714.66714252669,37.5714831398838,5.6905525532300665,Low,True,4.79141915195865
P1090,Modular Switches,West,Wholesaler,Loyalty Program,80666.35916546424,354,48905.26150903932,12.283468251814266,3.8672922472458797,High,False,5.0
P1088,VCU,East,Wholesaler,Loyalty Program,205425.66485573183,447,30355.799053344672,-1.4859646661017436,8.213710849549082,Low,True,1.8357547836226535
P1014,PSS,West,Wholesaler,Loyalty Program,34007.55203216347,173,30353.481290204112,31.184860465894126,12.553886015822547,High,True,1.2876827914904285
P1092,PSS,East,Distributor,Seasonal Offer,116127.93140748914,116,8978.335046345908,17.241267729009806,14.442620940731151,Medium,True,1.5933189291210386
P1091,Solar Solutions,South,Distributor,Loyalty Program,255007.78743403152,290,18107.74905397964,47.022755474699466,12.231375853242032,Medium,False,2.462875121234291
P1030,BBT,South,Wholesaler,Volume Discount,353286.074904929,302,8429.064152054418,38.06541735156471,3.736299713152439,Medium,True,1.727595401651468
P1013,E-House,North,Retailer,Cashback,192291.55468750282,372,44889.512999607825,-3.632496343651113,20.004373158054012,High,False,2.3049820025088787
P1084,Solar Solutions,West,Retailer,Loyalty Program,482643.1229712459,392,49242.76561683776,37.48478723531444,20.01022092088871,High,False,2.8140191043155456
P1064,BBT,North,Retailer,Loyalty Program,37372.36832699864,95,14121.99984465325,-10.00061869109541,10.959642619216874,High,False,2.36931762969679
P1086,Solar Solutions,South,Retailer,Volume Discount,185263.13870382332,336,53593.07611686385,33.78903091034271,7.682221444808744,High,False,3.5247318839759663
P1012,MCCB,North,Distributor,Cashback,432414.56116167136,323,2116.96074518651,32.25332345279268,15.723231027952862,Low,True,3.3261077975394695
P1047,BBT,East,Retailer,Cashback,425341.0844439821,260,36699.389606984594,16.88792809160386,17.400789872475638,Medium,True,1.300563198922661
P1068,VCU,West,Distributor,Seasonal Offer,295489.15607108106,592,11245.176966564222,26.239397782185797,3.3173090749192133,High,True,4.420439085480261
P1006,RMU,South,Wholesaler,Loyalty Program,173955.42850527584,18,37789.93461765868,8.027507063228434,20.77018193684286,Low,False,2.8730701967207883
P1009,PSS,South,Distributor,Loyalty Program,82164.79041457965,463,33610.446719562555,35.0454139287344,16.981675774618157,Low,False,1.6434468149146393
P1038,Starter,East,Distributor,Volume Discount,224748.63859600143,398,6498.577440060247,34.315140252517274,1.2591417174023116,Medium,True,1.2745925892792662
P1028,VCU,East,Wholesaler,Cashback,40635.69002517843,155,31114.22529081123,18.453701880903722,15.027934836210504,Low,False,1.8828361654196437
P1055,AIS,South,Distributor,Seasonal Offer,419951.58865781024,228,24243.622587138805,48.946931018102596,13.75270706923221,Low,False,2.305987738514668
P1026,SDF,South,Wholesaler,Cashback,83268.79935446249,440,48658.67044348656,0.5552526312778121,5.04044102115742,Low,False,2.9103332561407624
P1085,Solar Solutions,South,Retailer,Loyalty Program,398876.4605761258,449,44180.74754819831,39.50060480070064,11.37483677775925,High,True,2.988334309809454
P1004,AIS,West,Retailer,Cashback,53079.12771379059,11,25892.064614161492,-2.92409006440427,7.156412400244786,High,True,1.72820427504633
P1023,Solar Solutions,East,Retailer,Seasonal Offer,238203.9058923164,71,45435.70426495704,21.71700671683208,8.711649463994245,Medium,True,4.826834104968474
P1011,VCB,South,Distributor,Cashback,205841.38424121353,204,41563.008943096684,1.935079535721863,1.4509664561511117,High,True,4.443539952754066
P1061,Controller,East,Distributor,Volume Discount,198828.96325317264,110,15033.373796650472,39.6135092911805,8.5068383034903,Medium,False,2.643966549243686
P1055,Solar Solutions,West,Distributor,Seasonal Offer,408505.3835040312,144,37754.855837185125,28.983306191054936,15.656962313941156,Medium,False,2.1631174475217394
P1010,MCCB,West,Wholesaler,Cashback,61413.29168440329,409,44236.74806990444,5.721347254587577,4.508142546144551,Low,True,3.864133389772279
P1077,E-House,West,Retailer,Cashback,372497.7402810957,303,48593.65864444753,-9.94444976230189,9.006923981641792,High,False,2.998771127606849
P1099,Modular Switches,West,Wholesaler,Cashback,462573.91076711466,497,32711.07792780242,-6.877928561273241,15.408198893536124,High,False,3.1707265874696717
P1058,Starter,South,Distributor,Volume Discount,102809.76966696586,168,22424.542848329213,5.799695356399658,5.83883818747323,Low,False,1.3478763107458356
P1034,ACB,North,Retailer,Cashback,440650.0495719163,256,3444.759000431233,14.454837020154459,2.6761001959564394,Low,False,4.095254577977665
P1076,PSS,West,Distributor,Cashback,258883.70152275058,26,47077.36462641293,42.9290924317457,13.941529353135131,High,False,3.8771952375756618
P1011,SDF,East,Retailer,Cashback,122009.50608577437,139,7536.439190866587,33.40306530863648,6.121203101822596,Low,True,3.931946188654597
P1023,SDF,West,Distributor,Loyalty Program,509007.97290625283,197,21628.993701425843,35.75895862675078,0.929003403671233,High,True,1.0
P1068,VCB,East,Distributor,Cashback,235440.56182794692,71,36183.90624006242,23.404395113697706,10.571213018854078,High,False,2.064096030369555
P1012,VCU,West,Retailer,Seasonal Offer,77360.46249518663,123,36741.93940186157,35.68722212913216,17.887515863459587,Medium,False,3.161091169490946
P1068,MCCB,South,Retailer,Seasonal Offer,80731.04155388514,249,21939.88036860775,42.82606526869466,1.767016740380808,Low,False,1.141346300210234
P1081,E-House,West,Retailer,Seasonal Offer,108131.48055475215,309,39184.01221030777,2.0152625633720733,15.244298789864848,High,False,2.27421961076331
P1060,Solar Solutions,North,Wholesaler,Loyalty Program,96383.1717388255,265,42046.109169627925,-4.67906204186229,1.2383204606903704,Medium,True,2.8823756861450205
P1062,BBT,North,Distributor,Cashback,238537.1245989133,185,26802.795592982908,20.64557769710761,10.659503176012784,High,True,2.578368790873285
P1018,E-House,West,Distributor,Volume Discount,188678.48974831752,180,5315.287735378614,11.319539832986658,6.591403702135185,High,False,1.5858493983881592
P1083,ACB,West,Distributor,Volume Discount,385224.68334746006,241,2719.2576610203705,17.16052588800515,12.983778173957003,Low,False,2.6679654831253727
P1055,Controller,East,Distributor,Volume Discount,101205.04372388165,457,19737.65801041882,19.506661556681987,11.888122649365322,Medium,True,3.7625530618152894
P1029,SDF,West,Retailer,Seasonal Offer,252906.9428925793,418,46223.67566398382,38.62639352705424,9.180860150760587,Medium,False,3.490168940246659
P1085,Starter,North,Wholesaler,Cashback,40241.78259707724,24,18909.534025934045,39.11296955058363,7.902874252071879,Medium,False,1.736767336128468
P1059,RMU,North,Wholesaler,Loyalty Program,125283.73412891016,181,39937.891500769314,37.80392401597249,17.675181244543104,High,True,1.4921560628120556
P1066,PSS,North,Retailer,Volume Discount,109106.85245823016,389,35705.37666311459,29.49783914406327,12.329062677949828,High,False,5.0
P1094,MCCB,West,Retailer,Volume Discount,55477.42558545734,215,19967.282165424902,31.398204786484417,17.324074976018192,High,False,1.2911495476811503
P1033,AIS,North,Wholesaler,Seasonal Offer,113827.17784536265,239,34724.37448554938,1.1301516206796378,8.684331488068565,Low,True,3.6322804733268628
P1027,Controller,East,Wholesaler,Cashback,297302.45981860434,418,24325.59071118826,27.05332095116963,14.70406141641043,High,True,2.1891734493611734
P1046,ACB,East,Retailer,Loyalty Program,230154.21299642735,120,26131.24233782449,46.99549809389638,20.698233500033368,Medium,False,1.7084578361461034
P1020,Pump Starter and Controller,West,Wholesaler,Loyalty Program,194931.84833821066,305,38509.33494442888,41.03015914946197,6.840842357479939,Low,False,1.0
P1002,PSS,East,Wholesaler,Loyalty Program,325350.7440015282,333,20933.80026558147,23.165484021134702,15.674047542578002,Low,True,3.382582324479931
P1037,AIS,East,Wholesaler,Cashback,33280.0470015381,226,19743.481533883016,30.335562095970992,12.996000728874153,Medium,True,3.0675538714328043
P1097,Controller,West,Distributor,Volume Discount,222146.67202807113,14,48809.88846051808,29.74473503575576,19.747940632562415,Low,False,5.0
P1085,Controller,West,Retailer,Loyalty Program,311336.52114523924,143,46805.09559308163,24.77369070097304,4.693779853028264,High,False,3.605531851495366
P1085,Solar Solutions,East,Retailer,Seasonal Offer,475853.5548554837,62,15378.96782523274,9.071381690517583,7.724086618666453,Low,True,3.6592011841327583
P1044,Solar Solutions,East,Distributor,Seasonal Offer,39511.72370926324,150,27296.195618770882,34.8134152542232,8.367031501125961,Medium,False,2.026710837249895
P1017,E-House,South,Wholesaler,Loyalty Program,283259.0105384323,445,48387.90465978971,14.139453474256918,8.043401739122565,Medium,True,4.6468315498467065
P1082,PSS,West,Retailer,Cashback,338635.4754894919,215,5501.393403414739,6.390805586061476,2.4506859364462756,Low,False,2.566530640156046
P1030,AIS,North,Wholesaler,Loyalty Program,68036.999661303,112,7143.331465376892,43.83429217237353,10.085788108077576,High,True,4.241952101961714
P1038,ACB,West,Retailer,Loyalty Program,474286.2072803871,544,43345.91473505051,2.455111335165766,3.442229604452537,High,True,3.2796293429809333
P1059,Solar Solutions,East,Retailer,Cashback,416208.7951046858,11,39345.78928753355,11.79009494117319,5.730360588634291,Low,False,5.0
P1018,SDF,South,Wholesaler,Cashback,458472.5992418565,21,10025.83252432259,-3.957207970848798,6.363320643709205,High,False,4.221186731914693
P1012,E-House,North,Retailer,Cashback,152110.9230456595,264,3468.232446584759,14.13641222908238,17.303417105577196,Medium,True,1.6247845803856653
P1030,RMU,West,Distributor,Loyalty Program,542327.7960709133,218,42542.420826927126,16.04783393188556,8.355267669485004,Medium,True,2.8232241711802364
P1066,Solar Solutions,South,Wholesaler,Cashback,264887.985059758,358,41558.95901988664,0.5080742637910904,2.00870566260443,Low,False,2.3418022842691366
P1012,MCCB,West,Retailer,Volume Discount,493086.2924662797,361,27492.054100335838,-5.94434028202501,3.338003051292635,Low,True,1.7840667647041262
P1036,Controller,North,Wholesaler,Seasonal Offer,467626.6292398271,14,34755.06281702804,5.426379242027142,18.952334459430784,Medium,False,1.3205595202521505
P1099,VCB,West,Retailer,Loyalty Program,318074.78780546755,506,32852.24664885612,18.529473879872942,3.716075795320628,Medium,True,1.6113838368573592
P1011,MCCB,South,Wholesaler,Cashback,234799.5585171938,146,39526.65044382306,0.026792828746491304,15.054137074858847,Medium,True,3.473909879055811
P1073,Solar Solutions,South,Distributor,Loyalty Program,69582.39772869772,58,13394.896404204865,36.348421293167014,8.090299417521605,High,False,4.060251563273072
P1094,VCB,West,Wholesaler,Seasonal Offer,511424.4828911679,94,3338.1887308574724,33.39712495670814,10.469399457869155,Medium,False,2.44914612573936
P1042,AIS,South,Wholesaler,Cashback,185005.8578821603,161,21109.69244992723,30.995038336826475,6.955605803324608,High,True,2.899787627875534
P1054,RMU,South,Retailer,Cashback,484863.2303396879,389,17398.24090558065,5.99037716228823,18.178819189564546,High,True,2.954734122562508
P1098,VCU,North,Distributor,Volume Discount,310876.0762512812,148,11671.450021478002,1.8821829163451609,10.024744005285358,Low,True,4.82863005046249
P1081,ACB,North,Wholesaler,Seasonal Offer,442802.10643361235,142,31710.77297863513,-7.262535230144444,11.367817183220314,High,True,4.2136573009468625
P1027,Modular Switches,West,Retailer,Cashback,80599.1051134231,218,49835.02325093943,39.235033199078984,0.6568768854823794,Low,False,3.372971789954396
P1091,E-House,South,Distributor,Volume Discount,441609.64500533574,565,40969.18028914762,-0.22002416703198993,4.88832989284902,Low,False,4.161208289184918
P1081,VCB,East,Wholesaler,Cashback,38432.167023725975,419,37181.35463256542,40.254846595331045,19.992821394890655,Medium,False,4.846378814765131
P1060,MCCB,West,Distributor,Loyalty Program,190401.07596442595,74,24118.73743868113,0.6309808048650594,7.05382015153509,Low,False,3.2927830559421833
P1027,E-House,West,Retailer,Loyalty Program,107436.96022172595,544,17389.66073189293,15.72721973372372,6.349281594658361,Medium,True,2.518022462140881
P1100,Starter,North,Retailer,Loyalty Program,134307.60109072618,68,9274.046913965465,31.315485618635464,5.221265821785357,Medium,True,4.576047002756389
P1078,MCCB,South,Wholesaler,Seasonal Offer,143252.61180092167,21,26476.946631442064,9.54553298781147,16.210050128444934,High,False,4.034877789189058
P1028,Starter,South,Wholesaler,Loyalty Program,482144.9539662209,45,9926.35790411987,33.88254662347632,10.87126747104752,High,False,2.827686064505248
P1058,Starter,North,Retailer,Loyalty Program,336794.38857235544,121,23297.565129706225,1.2077470558296752,8.143874979381415,Medium,True,2.529581094737075
P1093,SDF,North,Distributor,Volume Discount,150469.361066719,173,8179.606385225277,-8.660353844766268,8.09177865540946,Low,True,1.6321312223684483
P1044,MCCB,West,Retailer,Cashback,165378.12293884708,456,18964.080001405324,-6.357888806658888,13.631619382532378,Medium,True,2.652957687547062
P1069,ACB,South,Distributor,Volume Discount,329476.9758890859,331,37131.24028560904,17.185150177758175,3.901819639170717,Medium,True,2.656884082366305
P1065,SDF,South,Retailer,Seasonal Offer,176611.2483205068,196,8482.977892767292,-9.167287009260114,7.341709721122862,High,False,1.6013594931986315
P1060,SDF,West,Distributor,Cashback,254968.86524682218,476,25527.931474965695,23.416456245909885,13.109309527853128,Low,True,1.1274986602225507
P1067,VCU,South,Retailer,Volume Discount,20352.052338238533,520,45611.40954611852,-5.585568560047215,17.53390436219026,High,True,1.3596737611116039
P1086,BBT,South,Distributor,Loyalty Program,370836.8667793344,437,7663.609616208677,13.513145113856671,15.930042746220197,High,True,3.936104191180021
P1061,E-House,West,Retailer,Volume Discount,320844.37713599304,173,16417.115116665125,40.46203437083588,5.324007449939518,Medium,True,5.0
P1067,Starter,North,Distributor,Seasonal Offer,75519.63030411092,324,34956.941153722335,-8.458222687767519,8.46750106813231,Low,False,4.7022243008110065
P1022,E-House,West,Distributor,Volume Discount,353444.9965837207,373,11283.569073073995,17.87096476399391,6.219213062852443,High,False,4.778372074023933
P1005,Solar Solutions,North,Retailer,Cashback,333133.7149385265,448,37105.45763140973,46.05546650065339,16.76414144383128,High,False,1.963238555898784
P1046,ACB,West,Wholesaler,Loyalty Program,220227.8862164194,186,18498.634182500322,2.2122543249328417,12.397495644548068,Low,True,4.945434856532067
P1034,VCB,East,Distributor,Volume Discount,387839.99219417095,47,5231.511615345872,-4.643633517924855,19.355597611260354,Low,False,4.333624112996168
P1071,BBT,East,Retailer,Loyalty Program,388445.9750755356,223,23578.508340040105,3.3501654976404556,11.836917895823664,Low,False,1.733574139656759
P1012,Starter,West,Retailer,Volume Discount,259567.6987535635,125,38106.89319467921,30.419753401992416,9.68281501225731,High,False,1.4870329016632853
P1059,MCCB,West,Wholesaler,Cashback,28699.694920125683,189,6859.085673663828,53.51538488825824,5.792461657984026,Low,True,2.3490783887866056
P1051,BBT,South,Retailer,Volume Discount,110319.9390359136,32,42183.6756420616,27.23790861387528,19.50413409883885,High,False,4.121109462611158
P1082,AIS,North,Retailer,Volume Discount,466486.075694294,558,38398.50795055844,7.5936332697285716,4.38498198445444,High,True,3.175945769137811
P1007,PSS,South,Wholesaler,Volume Discount,143539.3303322159,303,11659.221526466867,14.729144618338516,7.001393185337974,High,True,4.350831606446905
P1066,VCB,North,Distributor,Cashback,167053.95394840866,433,27774.07031982146,18.953667877273805,15.159308539408629,Medium,False,3.6220285601428377
P1002,VCB,South,Retailer,Loyalty Program,141230.60581106774,127,37675.23119130589,19.321583443169846,23.75261884070701,Low,False,1.4573328019792726
P1056,Modular Switches,East,Retailer,Volume Discount,503271.6622809026,306,34809.230932230006,-8.823314762477066,4.889733473249454,Medium,False,3.020753169801308
P1076,BBT,North,Distributor,Seasonal Offer,41574.09357866158,309,49568.178835500854,48.63480788805773,16.87782182120609,Low,True,1.2824165344847087
P1036,MCCB,East,Distributor,Cashback,403467.225136235,395,35363.623867930466,39.42509492400844,2.1400691893290933,Low,False,1.5712687615600478
P1049,Modular Switches,North,Wholesaler,Volume Discount,330841.30782212724,235,49563.02808579424,41.526444858819076,4.370745594875398,Medium,True,2.323610977455684
P1013,RMU,West,Distributor,Volume Discount,393261.2916441402,166,26729.877352994896,6.92765599385803,19.74727958028919,High,False,2.547576614180461
P1022,Solar Solutions,East,Retailer,Loyalty Program,235387.1291891667,69,7076.680044552375,46.74992463326674,8.683736411542816,Medium,True,3.0371772205944585
P1058,Starter,West,Retailer,Loyalty Program,72544.03249908511,111,39144.26532444954,7.706552849966573,6.247923238154945,Low,False,2.4945665432083346
P1001,AIS,South,Wholesaler,Loyalty Program,198678.04314220443,274,34537.282633819574,33.77451201389805,11.775693657178323,Low,False,4.109234066711044
P1022,Pump Starter and Controller,East,Retailer,Loyalty Program,459928.5299432109,256,23443.579298364908,41.75567056575753,7.943879932888199,High,True,3.57358089631508
P1078,VCB,East,Distributor,Seasonal Offer,157804.00363778928,177,31801.249032611115,0.8051895468796935,1.8362812336970515,Low,False,2.675304047054315
P1055,Controller,East,Wholesaler,Loyalty Program,117489.02959828866,137,13391.669558467975,43.71366808151477,9.112923485993047,Low,True,1.29720769253699
P1091,Controller,East,Distributor,Volume Discount,464179.27385725075,257,48215.859269672466,6.375761501515303,0.13428301231904977,Medium,False,2.5750863906768324
P1005,Starter,North,Distributor,Loyalty Program,278075.58891646104,356,53297.527256049194,3.485650315450138,17.629452059822444,Medium,False,2.6048518568528873
P1031,VCU,North,Distributor,Seasonal Offer,393748.5811415873,25,22319.739043705325,1.5116649024286584,6.848824290677638,Medium,True,2.7556129862627716
P1030,Starter,East,Wholesaler,Volume Discount,393132.1723921938,441,47928.511078130556,44.573114807610395,6.378882506489447,High,True,4.26838922667982
P1016,AIS,West,Retailer,Volume Discount,255054.71302006688,428,29331.066702779823,22.257873219825164,0.010674283388496788,High,False,2.4035772860032516
P1074,MCCB,North,Retailer,Cashback,275686.05374229734,107,12639.579066132399,-3.7846975582300586,18.87720693686167,Medium,False,1.272276209156102
P1092,VCU,West,Wholesaler,Cashback,134386.62609630235,369,14444.397247502107,7.368701302190631,1.6314746878562734,Low,False,2.8557490700916532
P1019,RMU,West,Retailer,Loyalty Program,126258.97285948024,74,44742.98793440188,12.501721584489538,11.363680276611012,Low,False,2.6854080302215393
P1004,ACB,East,Retailer,Loyalty Program,310420.92950235645,191,26367.335591353294,53.21968970836065,0.7112050175802825,Low,True,4.544866002762802
P1000,PSS,North,Distributor,Volume Discount,409766.1934717251,344,37622.07150692153,22.007434075737297,4.009449233374898,Medium,True,1.4390566351016922
P1053,VCU,North,Retailer,Volume Discount,161354.84467199203,351,30031.185899325294,32.35041110914074,5.549704405833472,Low,False,1.522484295547506
P1076,SDF,West,Retailer,Cashback,306962.34562539327,316,41358.27142893652,21.16388181784056,1.3717473925539128,Low,False,3.371685807418579
P1082,SDF,West,Retailer,Volume Discount,209087.73917605256,398,26190.805074526892,2.3770315736192,18.38320853754731,Low,True,4.144074536186395
P1054,VCB,South,Distributor,Loyalty Program,234498.2550572254,95,16588.300439077655,4.82746278764359,11.261325249378821,High,True,2.1887258555665063
P1050,RMU,South,Retailer,Loyalty Program,200468.3617700385,400,45725.73631451873,12.392177671698155,16.1312570748705,Medium,False,1.4461499279339214
P1020,ACB,West,Wholesaler,Loyalty Program,70604.65720353648,221,20852.6212079845,17.195913944787716,2.624925221973001,Medium,False,1.233152803931452
P1020,MCCB,South,Distributor,Seasonal Offer,316458.96862840705,397,33132.11653037288,37.13274323807936,13.415009280523828,Low,True,4.220891054880253
P1089,Modular Switches,South,Retailer,Volume Discount,15082.414987270224,465,39708.84354671965,23.13614078624267,22.403865455390218,Low,True,4.4793938440091905
P1020,BBT,West,Distributor,Cashback,301352.7993133872,232,18016.953601951333,1.2545151990090937,3.6094762162448273,High,True,4.1553832591427895
P1090,SDF,North,Retailer,Loyalty Program,293685.26357048925,504,25518.29790170212,40.983403203661425,11.67495800943463,Low,True,2.654940058896225
P1037,E-House,West,Wholesaler,Cashback,413803.0220504569,242,11258.40141873197,44.10227395940696,5.280040727558728,High,False,3.6852899203087897
P1092,Starter,North,Distributor,Loyalty Program,76503.72427602734,381,29171.470340112945,29.504888398220036,9.505111930581979,High,False,3.1721602744579624
P1024,ACB,South,Distributor,Loyalty Program,175202.24538170462,176,20783.609263822676,-8.607024154836202,0.5638839989792249,High,True,2.837900968844167
P1061,AIS,East,Wholesaler,Loyalty Program,421845.31379665,196,35385.92708186998,30.536671237854094,12.689151920038887,Low,True,3.1749435710879617
P1054,Modular Switches,North,Distributor,Seasonal Offer,457547.21566887625,450,23595.47063069911,-6.785824229336002,15.869094598410157,Medium,True,2.9627919743914832
P1047,BBT,South,Wholesaler,Cashback,502299.6581972512,341,32802.91307969203,17.929974059150588,5.282458550426279,Low,False,2.423459706752278
P1003,Pump Starter and Controller,West,Wholesaler,Loyalty Program,233729.15804748968,132,40412.402018579654,26.459002750223764,10.466892446332466,High,True,1.2536114717107338
P1044,Modular Switches,North,Distributor,Cashback,431811.81638306397,250,27093.182654576045,36.070330543981456,8.526577057424854,Low,True,1.0290654751141755
P1003,Controller,North,Distributor,Cashback,424937.21883461706,22,37101.4718255651,-7.813735150379348,4.598169891028686,Low,False,3.7976732872979007
P1063,Modular Switches,East,Distributor,Volume Discount,26404.01474617889,269,45635.58953459564,16.4066432924918,16.307044104928416,Medium,True,4.708478072029768
P1080,Solar Solutions,South,Wholesaler,Volume Discount,357931.47006665234,353,4625.8629266230855,20.61125375805384,10.547119012827745,High,False,4.123474598236209
P1018,Modular Switches,North,Distributor,Volume Discount,116860.31909776447,352,35634.58258237477,-4.306558616037051,16.8301256937108,High,True,2.1251667761889035
P1028,PSS,West,Retailer,Loyalty Program,323876.53999135457,422,23703.129440680805,12.335507520471106,0.5057872309018864,Medium,False,3.672759206404375
P1096,SDF,West,Distributor,Loyalty Program,88100.81643652,76,25949.455726277425,4.974498898522662,2.573475842759858,High,False,2.795083753511395
P1066,ACB,South,Retailer,Loyalty Program,112226.15085451165,211,35591.213312099004,30.895206842673215,22.435888397898346,Low,True,4.075076114551915
P1067,E-House,North,Retailer,Loyalty Program,129763.88367712218,49,23518.104372743914,50.95169682031838,10.850371185246384,Medium,True,4.838139851613884
P1030,ACB,North,Wholesaler,Cashback,199491.42622679463,320,33784.485059512546,9.94456734005898,5.5170318052884175,Low,False,4.425113205382765
P1084,Controller,North,Distributor,Seasonal Offer,67644.48306741899,459,10574.766166673908,54.25741207338761,0.5482831709815875,Medium,False,3.956916163414341
P1083,VCU,East,Distributor,Seasonal Offer,178777.19910596334,150,48215.68049045005,27.516132736109085,15.365712354813207,Medium,False,3.536235812968379
P1026,BBT,South,Retailer,Cashback,281350.2853286252,332,43666.49357277403,-6.803070249926515,2.6993767021764974,Low,False,2.6043045021208298
P1033,Controller,East,Distributor,Loyalty Program,268934.7840753003,203,21779.284380831068,27.522136717320038,2.687251935739177,High,True,4.392344951926071
P1096,E-House,South,Retailer,Volume Discount,434896.926387268,250,31648.974516718463,13.169964320785246,8.900578284693276,High,True,4.070801056854279
P1066,ACB,South,Wholesaler,Seasonal Offer,82981.77519038791,203,47886.52125556655,36.744021114530725,6.3833187327078695,Medium,False,2.1011909044683406
P1032,MCCB,South,Retailer,Loyalty Program,296577.36292899924,413,15195.42727278004,48.9350465818945,10.62930861274532,Medium,True,4.824916452263607
P1034,ACB,North,Retailer,Seasonal Offer,451979.3918706431,265,18483.76188927296,15.383973492477843,8.650325703730333,Low,True,1.2457049265970521
P1024,Solar Solutions,East,Retailer,Seasonal Offer,125157.42782409025,391,12534.941354686112,15.822988838259006,15.765680827006982,Low,False,1.4588330175404087
P1069,BBT,South,Retailer,Cashback,79626.94422337666,12,6737.751282260451,-3.5003554830755785,18.703143975162966,High,True,4.984603979658923
P1080,PSS,East,Wholesaler,Loyalty Program,192819.6338639857,252,7868.426295326143,6.244892398734544,13.843787593088487,Low,False,3.784566213126352
P1083,PSS,East,Distributor,Cashback,329926.56027178274,299,43144.312062339835,6.620255133124005,12.253171747040563,High,False,4.544051135057624
P1010,MCCB,East,Wholesaler,Cashback,169855.8991512666,238,45200.7906610225,6.789669170668395,13.934340533868207,High,True,3.2496373828126544
P1050,Pump Starter and Controller,North,Wholesaler,Cashback,376367.3493254542,185,50148.1833103991,42.1896071279575,11.58587188704203,Low,False,1.9887614958765643
P1021,SDF,West,Retailer,Seasonal Offer,550314.4936489542,236,41471.107567425024,45.61067139107806,0.8079703544161683,Medium,False,2.5496049722429888
P1059,ACB,North,Retailer,Volume Discount,21853.448200874576,487,7647.036880212675,7.653262561097647,6.03713836800446,Low,False,3.966313121489975
P1089,MCCB,East,Wholesaler,Cashback,8099.93700756991,472,8327.050437310849,8.794105063990276,1.468584611078014,Low,False,3.3735210373844584
P1099,VCU,South,Retailer,Cashback,179575.3330448011,522,5106.695072880687,52.76252198727188,11.281811015930256,Medium,False,2.8631062680974955
P1051,ACB,East,Retailer,Cashback,114672.64887189755,67,43695.41979171759,13.79817000489439,9.840882898280123,Low,True,1.2722697916283872
