Partner_id,Product_id,Geography,Stockist_Type,Scheme_Type,Sales_Value_Last_Period,Sales_Quantity_Last_Period,MRP,Growth_Percentage,Discount_Applied,Bulk_Purchase_Tendency,New_Stockist,Feedback_Score
P1002,SDF,North,Distributor,Seasonal Offer,230141.29,102,22910.06,-3.62,15.06,High,False,1.06
P1003,SDF,East,Wholesaler,Seasonal Offer,487509.61,59,28008.9,5.45,14.93,Low,True,1.87
P1002,SDF,North,Distributor,Seasonal Offer,425797.38,195,14817.09,16.06,4.03,High,False,3.64
P1002,SDF,North,Wholesaler,Seasonal Offer,24400.02,165,13165.04,9.12,5.37,Low,True,4.96
P1002,SDF,West,Retailer,Seasonal Offer,358361.52,489,42470.18,9.23,9.54,High,True,1.12
P1003,SDF,South,Wholesaler,Seasonal Offer,195475.32,460,22952.57,28.88,7.63,Medium,False,1.33
P1003,SDF,East,Wholesaler,Seasonal Offer,498956.33,224,13976.75,-0.97,6.72,High,True,1.3
P1001,SDF,West,Wholesaler,Seasonal Offer,219284.83,406,13083.92,32.45,0.27,Low,False,1.45
P1001,SDF,North,Wholesaler,Seasonal Offer,135866.04,44,49748.42,18.1,0.94,Low,False,2.36
P1002,SDF,North,Distributor,Seasonal Offer,494833.67,437,23170.7,15.52,15.07,Medium,True,1.46
P1001,SDF,West,Distributor,Seasonal Offer,462750.25,112,40789.21,30.79,6.88,Medium,False,1.07
P1001,SDF,East,Distributor,Seasonal Offer,481786.82,292,24726.56,33.72,3.39,Medium,False,1.7
P1003,SDF,South,Distributor,Seasonal Offer,416578.31,55,39142.54,-6.2,6.0,Medium,True,3.42
P1002,SDF,South,Retailer,Seasonal Offer,17242.36,486,47600.22,36.74,2.57,Low,True,1.94
P1002,SDF,South,Wholesaler,Seasonal Offer,297664.82,248,3179.0,11.92,17.72,Medium,False,2.18
P1001,SDF,South,Wholesaler,Seasonal Offer,248563.87,70,5897.44,16.06,18.49,High,True,4.74
P1003,SDF,South,Distributor,Seasonal Offer,345429.69,399,12085.57,17.24,13.22,High,True,4.97
P1003,SDF,South,Wholesaler,Seasonal Offer,399474.86,456,18598.99,26.87,17.0,Medium,True,2.98
P1002,SDF,East,Retailer,Seasonal Offer,162756.19,437,30037.89,8.26,18.59,High,True,3.04
P1003,SDF,South,Wholesaler,Seasonal Offer,304168.11,102,39854.77,25.79,12.19,Low,False,3.02
P1001,SDF,South,Wholesaler,Seasonal Offer,278568.55,253,5654.26,25.42,10.16,Low,True,3.63
P1002,SDF,South,Distributor,Seasonal Offer,255984.24,97,35779.65,15.55,14.58,Low,False,3.23
P1003,SDF,North,Wholesaler,Seasonal Offer,469662.3,246,44567.87,3.08,5.36,Medium,False,1.19
P1003,SDF,North,Retailer,Seasonal Offer,97761.38,312,44100.65,30.19,9.62,Medium,True,3.71
P1003,SDF,West,Retailer,Seasonal Offer,415018.74,21,16381.13,22.09,11.01,Medium,False,2.44
P1002,SDF,North,Retailer,Seasonal Offer,219914.21,278,24578.35,16.41,17.27,Low,False,4.6
P1001,SDF,West,Retailer,Seasonal Offer,21166.95,265,25664.97,26.47,12.77,Medium,True,4.4
P1001,SDF,South,Wholesaler,Seasonal Offer,42801.15,341,5093.63,8.36,14.37,High,True,1.47
P1001,SDF,North,Distributor,Seasonal Offer,339214.23,255,31013.29,36.39,3.92,High,False,1.43
P1002,SDF,North,Distributor,Seasonal Offer,423236.72,41,28614.35,1.32,8.73,High,True,3.68
P1001,SDF,East,Wholesaler,Seasonal Offer,442958.59,431,26392.7,26.38,7.25,Medium,False,3.4
P1001,SDF,North,Retailer,Seasonal Offer,420536.4,427,26945.71,20.42,7.34,High,False,3.13
P1001,SDF,North,Retailer,Seasonal Offer,68178.2,151,44722.21,47.74,18.43,Medium,True,2.33
P1003,SDF,West,Wholesaler,Seasonal Offer,47252.77,347,3273.81,32.24,5.3,High,False,2.14
P1003,SDF,South,Distributor,Seasonal Offer,323474.78,80,34997.65,9.69,11.85,High,False,2.16
P1001,SDF,North,Distributor,Seasonal Offer,351133.52,237,23574.99,40.25,13.6,Low,False,3.51
P1003,SDF,West,Wholesaler,Seasonal Offer,392589.75,231,2981.5,6.7,16.93,High,False,3.85
P1002,SDF,North,Retailer,Seasonal Offer,259305.35,416,27997.77,40.17,11.78,High,True,3.76
P1001,SDF,South,Distributor,Seasonal Offer,403660.55,260,20540.63,46.5,6.26,Low,True,4.82
P1002,SDF,East,Wholesaler,Seasonal Offer,60187.05,107,11360.25,28.99,8.75,Medium,False,4.66
P1002,SDF,East,Wholesaler,Seasonal Offer,57386.43,427,45359.12,0.2,17.69,High,False,4.93
P1001,SDF,East,Wholesaler,Seasonal Offer,237378.82,466,10586.09,36.83,15.18,Low,False,4.16
P1002,SDF,South,Distributor,Seasonal Offer,208371.1,167,4816.99,3.17,14.36,Low,False,4.45
P1001,SDF,North,Distributor,Seasonal Offer,326856.59,188,7498.01,38.44,9.63,Medium,False,2.85
P1001,SDF,North,Retailer,Seasonal Offer,442062.93,118,17985.93,-8.03,1.7,Low,False,3.29
P1001,SDF,North,Retailer,Seasonal Offer,36360.48,417,27343.86,7.45,17.76,Low,False,3.49
P1001,SDF,East,Distributor,Seasonal Offer,449029.56,470,35037.95,49.49,6.78,High,False,2.21
P1003,SDF,South,Distributor,Seasonal Offer,67944.9,171,38295.13,1.18,14.35,High,False,1.07
P1002,SDF,West,Distributor,Seasonal Offer,265666.66,284,15124.81,28.69,19.44,Low,False,3.85
P1001,SDF,West,Distributor,Seasonal Offer,90922.56,139,12423.45,27.31,1.37,Low,True,2.15
P1003,SDF,South,Retailer,Seasonal Offer,319326.76,428,35892.55,42.73,16.04,Low,True,2.33
P1001,SDF,North,Retailer,Seasonal Offer,232225.37,112,26647.41,46.15,15.1,Low,False,3.55
P1001,SDF,West,Wholesaler,Seasonal Offer,33743.93,373,27557.89,29.02,7.44,Medium,True,1.8
P1003,SDF,North,Wholesaler,Seasonal Offer,366492.78,113,39585.9,-3.61,12.03,Low,True,2.11
P1002,SDF,South,Wholesaler,Seasonal Offer,459056.19,223,46424.85,11.91,19.46,High,True,1.61
P1003,SDF,East,Retailer,Seasonal Offer,52129.25,217,14595.51,43.47,3.47,High,False,2.57
P1001,SDF,East,Wholesaler,Seasonal Offer,426669.88,347,24632.73,-9.69,10.63,Low,False,1.68
P1003,SDF,North,Retailer,Seasonal Offer,319968.68,436,46305.12,18.57,5.91,Low,False,2.08
P1003,SDF,South,Wholesaler,Seasonal Offer,272362.04,98,22518.32,35.47,2.7,Low,False,1.3
P1003,SDF,East,Wholesaler,Seasonal Offer,102814.97,448,31096.77,48.81,10.55,Medium,True,2.72
P1001,SDF,West,Wholesaler,Seasonal Offer,45522.91,144,38705.28,31.77,3.21,Low,False,2.59
P1001,SDF,North,Wholesaler,Seasonal Offer,442702.76,202,37614.93,4.81,16.24,High,False,1.81
P1001,SDF,West,Retailer,Seasonal Offer,50672.67,284,3885.31,38.65,9.53,Medium,True,3.82
P1001,SDF,West,Wholesaler,Seasonal Offer,311401.81,314,21908.98,30.48,17.31,Low,True,1.47
P1001,SDF,North,Retailer,Seasonal Offer,430552.47,465,45037.0,31.22,0.06,Medium,True,1.39
P1002,SDF,West,Wholesaler,Seasonal Offer,402779.0,329,46941.71,-1.75,16.45,High,False,3.01
P1003,SDF,East,Wholesaler,Seasonal Offer,202462.82,468,24072.39,35.66,9.35,Medium,True,1.49
P1002,SDF,North,Distributor,Seasonal Offer,490431.3,484,10364.65,7.79,0.89,Low,True,2.5
P1003,SDF,West,Retailer,Seasonal Offer,190424.67,210,37278.85,12.38,16.66,Medium,True,3.73
P1001,SDF,East,Retailer,Seasonal Offer,51688.54,97,5063.34,-0.4,4.27,Low,True,3.47
P1002,SDF,South,Retailer,Seasonal Offer,499255.28,83,27148.89,-4.59,15.24,Medium,False,1.53
P1002,SDF,West,Wholesaler,Seasonal Offer,207980.25,140,7728.87,-0.49,1.27,Low,True,4.99
P1003,SDF,West,Wholesaler,Seasonal Offer,490695.46,173,7784.88,20.53,14.82,Low,False,3.01
P1003,SDF,East,Distributor,Seasonal Offer,72479.23,297,32367.26,39.27,3.04,Medium,True,4.23
P1001,SDF,East,Retailer,Seasonal Offer,18430.75,176,41881.02,6.66,9.4,Medium,False,1.14
P1002,SDF,West,Retailer,Seasonal Offer,327930.8,127,6757.22,19.55,8.5,High,False,1.45
P1003,SDF,West,Wholesaler,Seasonal Offer,329010.16,73,6471.34,34.03,0.98,Medium,True,1.9
P1003,SDF,North,Retailer,Seasonal Offer,307507.35,81,6428.93,18.84,18.37,High,False,2.66
P1002,SDF,North,Wholesaler,Seasonal Offer,357625.96,101,42572.39,-0.63,19.65,High,True,4.3
P1003,SDF,East,Retailer,Seasonal Offer,111963.02,327,20013.38,46.98,2.23,Medium,False,1.57
P1002,SDF,South,Distributor,Seasonal Offer,495644.28,367,9751.76,14.08,8.5,High,True,4.53
P1003,SDF,North,Retailer,Seasonal Offer,94188.09,339,25712.24,46.51,12.53,High,True,1.19
P1001,SDF,East,Distributor,Seasonal Offer,144760.87,391,39079.62,43.42,10.64,Medium,True,1.87
P1003,SDF,North,Retailer,Seasonal Offer,17965.79,232,17509.62,13.84,0.92,Medium,True,2.65
P1001,SDF,North,Wholesaler,Seasonal Offer,371155.41,99,45002.29,47.38,14.63,High,False,4.32
P1001,SDF,North,Wholesaler,Seasonal Offer,405855.17,480,19440.9,33.29,3.26,High,False,4.32
P1003,SDF,South,Distributor,Seasonal Offer,458406.98,56,20244.61,-5.78,9.83,Low,True,1.9
P1001,SDF,South,Distributor,Seasonal Offer,101154.56,259,48279.83,16.01,1.68,Medium,False,3.69
P1003,SDF,North,Distributor,Seasonal Offer,413172.02,16,4710.92,44.93,13.92,High,False,2.38
P1001,SDF,North,Distributor,Seasonal Offer,82792.67,348,4114.1,10.69,8.83,High,False,2.7
P1002,SDF,South,Wholesaler,Cashback,51488.62,399,32803.09,2.79,3.73,Medium,True,4.16
P1002,SDF,South,Distributor,Cashback,451837.66,366,35222.17,49.81,5.83,Low,False,2.71
P1002,SDF,East,Retailer,Cashback,248485.34,54,40926.79,34.13,3.33,Low,False,4.55
P1002,SDF,South,Distributor,Cashback,280708.67,79,44456.18,42.24,19.63,High,False,3.04
P1002,SDF,West,Wholesaler,Cashback,316414.79,188,46889.56,17.83,5.48,High,False,3.82
P1003,SDF,North,Distributor,Cashback,443061.67,140,42190.48,48.12,3.35,Medium,True,2.33
P1003,SDF,West,Distributor,Cashback,41143.18,276,41142.41,18.07,14.79,Medium,False,3.32
P1002,SDF,East,Distributor,Cashback,403827.43,200,36858.72,8.57,16.42,Medium,True,2.8
P1003,SDF,East,Distributor,Cashback,45053.27,179,10504.96,22.38,13.17,Medium,False,2.13
P1002,SDF,East,Retailer,Cashback,316612.09,278,18278.95,-2.12,15.15,Medium,False,2.76
P1001,SDF,South,Distributor,Cashback,226302.51,89,31240.95,19.79,3.09,High,True,3.43
P1003,SDF,West,Distributor,Cashback,460606.11,249,26714.31,-4.25,8.48,High,False,3.49
P1003,SDF,West,Distributor,Cashback,431509.38,124,9983.31,12.53,11.68,Medium,True,1.33
P1002,SDF,West,Distributor,Cashback,289462.2,184,34615.92,6.22,10.35,High,False,2.46
P1001,SDF,West,Distributor,Cashback,476873.7,184,37613.99,5.61,9.11,Low,False,1.48
P1003,SDF,North,Distributor,Cashback,16043.94,274,16463.0,4.59,13.36,Medium,False,4.55
P1001,SDF,South,Distributor,Cashback,376472.56,489,28305.73,46.81,13.19,Low,False,4.49
P1003,SDF,West,Retailer,Cashback,296066.33,400,40949.53,36.36,9.85,High,True,4.51
P1001,SDF,West,Wholesaler,Cashback,223665.83,471,1252.77,41.29,7.95,High,False,1.06
P1002,SDF,East,Retailer,Cashback,31166.54,62,23308.94,2.24,12.43,Low,False,2.24
P1001,SDF,East,Distributor,Cashback,16263.47,172,35498.72,47.8,16.82,Low,False,4.13
P1003,SDF,South,Distributor,Cashback,55928.09,69,11185.22,-6.89,11.01,High,True,2.9
P1002,SDF,East,Retailer,Cashback,351106.03,432,37791.8,27.39,5.99,Low,True,2.05
P1003,SDF,East,Distributor,Cashback,11447.28,172,3333.53,31.53,9.19,Medium,True,3.43
P1003,SDF,East,Retailer,Cashback,117947.9,261,7884.1,40.98,19.71,High,False,4.92
P1003,SDF,South,Retailer,Cashback,243119.8,61,43248.61,26.79,15.07,Medium,False,4.88
P1002,SDF,East,Retailer,Cashback,401737.07,299,37209.97,27.73,5.65,Medium,True,4.72
P1001,SDF,East,Retailer,Cashback,317146.37,168,27997.46,-1.61,5.65,Low,False,2.44
P1001,SDF,West,Wholesaler,Cashback,360757.04,421,4891.34,-2.75,8.96,Medium,False,4.16
P1002,SDF,North,Wholesaler,Cashback,256025.73,472,41401.34,5.41,5.69,Medium,False,3.4
P1003,SDF,West,Distributor,Cashback,233761.12,331,24418.23,18.77,10.33,High,False,1.76
P1003,SDF,East,Wholesaler,Cashback,316257.18,281,35862.11,17.6,17.07,Medium,False,2.14
P1003,SDF,North,Retailer,Cashback,72467.65,105,15118.83,24.4,6.89,Low,False,4.84
P1001,SDF,East,Wholesaler,Cashback,294651.24,116,41675.76,20.05,7.34,High,False,4.06
P1002,SDF,East,Retailer,Cashback,139819.36,360,14799.63,47.52,1.74,Medium,False,2.96
P1001,SDF,West,Distributor,Cashback,99970.1,423,7990.68,-3.45,19.73,High,True,2.49
P1001,SDF,North,Wholesaler,Cashback,229236.78,327,7189.15,-7.34,10.85,Low,False,4.32
P1001,SDF,East,Retailer,Cashback,248319.04,46,6282.76,10.51,19.16,Low,True,3.87
P1003,SDF,North,Distributor,Cashback,263488.54,444,8495.54,35.49,13.88,Low,True,3.07
P1001,SDF,North,Distributor,Cashback,334468.81,255,6707.52,6.73,5.16,High,True,4.14
P1003,SDF,East,Distributor,Cashback,327167.14,152,26844.4,7.49,17.24,High,False,4.7
P1001,SDF,West,Wholesaler,Cashback,369559.25,121,35810.52,31.83,1.13,Medium,True,1.21
P1001,SDF,West,Retailer,Cashback,26431.76,304,13257.45,24.82,10.34,Medium,False,2.42
P1002,SDF,East,Wholesaler,Cashback,334211.79,38,36170.46,49.71,12.21,Medium,False,3.04
P1001,SDF,West,Distributor,Cashback,85186.28,123,27569.69,23.85,19.7,Medium,False,1.79
P1002,SDF,West,Retailer,Cashback,374163.84,359,37201.83,-6.85,5.6,Low,False,1.15
P1001,SDF,South,Wholesaler,Cashback,85858.31,466,32642.62,26.07,7.97,High,False,1.16
P1001,SDF,North,Retailer,Cashback,358005.4,28,23092.69,-9.45,6.93,High,False,4.86
P1002,SDF,West,Distributor,Cashback,385039.31,16,43618.67,-6.21,15.53,Low,False,2.61
P1002,SDF,North,Distributor,Cashback,390852.5,277,14351.1,-1.47,14.17,Low,True,1.21
P1001,SDF,West,Retailer,Cashback,430766.46,64,25355.9,36.91,0.3,Medium,True,1.06
P1003,SDF,West,Wholesaler,Cashback,474333.42,247,32861.74,49.34,11.98,Low,True,2.96
P1001,SDF,West,Retailer,Cashback,100464.87,119,41067.26,46.61,0.78,High,True,4.82
P1003,SDF,South,Retailer,Cashback,10945.72,461,28633.74,5.0,8.75,Low,False,4.15
P1002,SDF,South,Wholesaler,Cashback,172593.51,156,47697.98,15.42,11.96,Low,False,3.76
P1003,SDF,West,Wholesaler,Cashback,255272.75,25,12125.11,9.07,3.73,High,False,3.15
P1003,SDF,East,Wholesaler,Cashback,234769.98,107,15012.61,38.92,16.72,High,False,1.37
P1001,SDF,South,Retailer,Cashback,414766.0,160,15091.01,47.68,17.24,Medium,True,3.3
P1003,SDF,East,Retailer,Cashback,118670.71,249,21991.87,42.38,7.88,High,False,3.05
P1002,SDF,West,Distributor,Cashback,357220.93,262,34323.0,17.45,17.82,High,False,1.9
P1002,SDF,North,Distributor,Cashback,189655.48,177,30495.18,-6.16,19.41,Low,False,2.64
P1003,SDF,South,Retailer,Cashback,350696.03,443,33178.01,33.0,7.48,Medium,False,4.49
P1003,SDF,East,Retailer,Cashback,161108.75,477,2421.0,47.59,16.93,High,False,2.67
P1001,SDF,West,Distributor,Cashback,443820.89,467,40958.61,22.95,13.46,High,False,4.22
P1001,SDF,South,Retailer,Cashback,213860.9,334,47782.9,21.56,5.39,High,False,3.65
P1003,SDF,South,Distributor,Cashback,271434.62,386,39728.6,5.44,12.24,High,True,1.68
P1002,SDF,North,Distributor,Cashback,338886.1,429,18764.3,37.75,16.56,Medium,True,1.48
P1002,SDF,North,Wholesaler,Cashback,245289.8,426,29531.63,-7.1,13.79,High,False,2.89
P1003,SDF,West,Retailer,Cashback,272858.31,415,43335.02,31.72,14.47,Medium,False,1.78
P1001,SDF,South,Wholesaler,Cashback,372378.6,39,14191.41,48.34,0.3,Low,False,3.89
P1003,SDF,West,Wholesaler,Cashback,30772.85,284,43960.23,11.19,17.56,Medium,False,2.73
P1002,SDF,South,Wholesaler,Cashback,18460.62,420,45010.02,30.52,12.56,High,False,4.33
P1003,SDF,East,Distributor,Cashback,447157.3,484,30157.41,-6.61,2.57,High,True,4.44
P1001,SDF,South,Wholesaler,Cashback,27353.61,470,24608.98,25.15,16.38,High,True,1.12
P1002,SDF,West,Distributor,Cashback,112662.77,308,39600.32,12.56,4.53,Low,False,1.14
P1003,SDF,North,Retailer,Cashback,401214.58,200,20862.02,43.49,12.1,Medium,True,3.28
P1003,SDF,South,Distributor,Cashback,104991.69,320,40224.48,34.12,10.31,High,True,3.61
P1001,SDF,West,Wholesaler,Cashback,199389.98,401,19599.36,11.6,14.9,Medium,True,4.22
P1001,SDF,North,Wholesaler,Cashback,265845.5,175,34496.97,-7.95,11.62,Medium,False,1.32
P1002,SDF,East,Retailer,Cashback,44685.66,370,29631.46,-7.32,13.09,Medium,False,4.46
P1002,SDF,South,Retailer,Cashback,221496.16,170,11917.93,46.18,19.87,Low,False,3.95
P1002,SDF,North,Wholesaler,Cashback,59607.06,400,8301.34,46.7,0.14,High,True,1.32
P1003,SDF,East,Distributor,Cashback,408675.95,135,38548.16,12.44,14.17,High,True,2.97
P1002,SDF,South,Retailer,Cashback,421623.0,191,11090.54,3.86,0.97,High,True,1.18
P1003,SDF,West,Wholesaler,Cashback,458118.71,388,36973.19,10.46,16.38,Medium,True,1.02
P1003,SDF,South,Wholesaler,Cashback,282909.01,98,17948.14,45.91,19.32,Medium,False,3.89
P1001,SDF,South,Retailer,Cashback,271447.61,254,29227.78,7.86,4.61,Medium,False,1.33
P1003,SDF,South,Distributor,Cashback,420490.41,83,25767.27,11.24,13.82,Low,True,4.6
P1001,SDF,North,Wholesaler,Cashback,149523.07,434,46279.07,17.3,7.37,Low,False,2.39
P1001,SDF,North,Wholesaler,Cashback,209829.63,215,30187.61,28.83,5.29,Low,True,1.69
P1003,SDF,North,Distributor,Cashback,313504.25,222,28620.98,13.2,6.25,Medium,True,1.67
P1002,SDF,East,Distributor,Cashback,319195.09,32,30853.56,21.04,1.75,High,True,1.98
P1003,SDF,South,Retailer,Cashback,212018.11,348,21608.65,17.68,9.73,Medium,False,2.87
P1002,SDF,South,Distributor,Cashback,91709.75,316,5964.57,29.05,9.82,High,True,1.27
P1003,SDF,West,Distributor,Cashback,143870.95,333,7341.76,-3.12,10.12,High,True,2.51
P1003,SDF,East,Wholesaler,Cashback,318345.87,178,1536.66,24.64,14.91,Medium,False,2.75
P1001,SDF,East,Distributor,Cashback,457043.62,328,22917.38,-3.86,8.68,Low,True,1.47
P1003,SDF,West,Distributor,Cashback,168942.76,338,42210.88,-0.8,18.43,Medium,False,1.36
P1002,SDF,North,Distributor,Cashback,198307.88,446,49118.92,-6.04,19.87,High,True,2.91
P1001,SDF,West,Retailer,Cashback,443289.49,392,26591.78,45.95,10.53,High,True,1.38
P1003,SDF,East,Wholesaler,Cashback,36164.06,45,4481.62,-1.82,10.97,Medium,True,1.29
P1002,SDF,East,Wholesaler,Cashback,135381.11,425,15399.04,44.98,17.77,Medium,False,4.98
P1001,SDF,East,Distributor,Cashback,474494.2,364,41843.74,25.64,8.86,High,False,1.47
P1003,SDF,West,Retailer,Cashback,498324.88,147,35261.72,6.49,3.26,Low,False,1.9
P1003,SDF,West,Retailer,Cashback,177268.51,199,36680.67,16.32,17.59,High,False,1.03
P1002,SDF,East,Distributor,Cashback,75484.58,64,34307.88,18.81,2.39,Low,False,3.4
P1002,SDF,South,Wholesaler,Cashback,290454.91,121,24473.43,39.62,10.24,Medium,True,4.97
P1002,SDF,North,Wholesaler,Cashback,220648.37,192,46804.02,38.69,8.39,Medium,False,2.06
P1001,SDF,West,Wholesaler,Cashback,271894.73,23,46738.13,25.72,16.41,Low,True,1.84
P1002,SDF,South,Retailer,Cashback,274408.14,122,39335.44,21.37,18.62,Low,False,3.94
P1002,SDF,North,Wholesaler,Cashback,174552.74,424,8426.19,18.46,5.2,Medium,False,1.94
P1002,SDF,East,Retailer,Cashback,72825.85,23,27606.45,-5.26,4.89,High,False,4.58
P1003,SDF,North,Wholesaler,Cashback,243160.43,140,2511.92,38.62,16.12,Low,False,4.52
P1003,SDF,East,Distributor,Cashback,149232.06,30,37746.36,-8.4,5.09,Medium,True,2.69
P1003,SDF,South,Distributor,Cashback,273508.15,458,46470.08,1.78,2.65,Medium,False,1.91
P1003,SDF,South,Distributor,Cashback,263661.78,322,31397.61,37.29,17.49,Low,True,4.97
P1002,SDF,West,Distributor,Cashback,383302.06,362,12416.95,32.22,4.04,High,True,3.73
P1003,SDF,South,Distributor,Cashback,433553.28,456,37209.9,9.56,1.9,Medium,True,2.45
P1003,SDF,West,Wholesaler,Cashback,327279.72,303,773.99,36.43,11.49,Medium,True,3.92
P1003,SDF,East,Wholesaler,Cashback,335198.09,394,23218.36,48.48,1.81,Low,False,2.88
P1001,SDF,South,Retailer,Cashback,134422.63,26,49285.63,15.96,9.42,Low,False,4.24
P1002,SDF,North,Wholesaler,Cashback,434434.97,420,14734.06,6.92,16.07,High,False,3.61
P1001,SDF,North,Wholesaler,Cashback,464521.2,446,48595.11,43.58,17.81,Medium,True,1.87
P1003,SDF,East,Wholesaler,Cashback,302406.57,193,33770.29,13.77,2.72,Low,False,1.81
P1001,SDF,West,Distributor,Cashback,44055.64,195,17903.38,30.14,8.41,Medium,True,1.06
P1001,SDF,East,Wholesaler,Cashback,351502.13,69,31603.98,29.72,18.8,High,False,2.77
P1002,SDF,North,Retailer,Cashback,148044.04,78,29898.05,-1.4,18.04,Medium,False,4.84
P1003,SDF,West,Retailer,Cashback,439314.2,348,47019.4,6.76,4.81,High,False,1.99
P1001,SDF,South,Wholesaler,Cashback,325825.31,18,49293.62,23.03,18.46,Low,True,3.92
P1001,SDF,South,Retailer,Cashback,330822.59,76,13439.52,18.36,16.97,Low,False,2.62
P1003,SDF,East,Distributor,Cashback,24622.23,72,40419.61,38.35,18.6,Low,True,4.52
P1001,SDF,South,Distributor,Cashback,253246.9,431,36739.32,16.61,14.07,Medium,True,1.56
P1002,SDF,South,Distributor,Cashback,460376.7,280,44658.0,22.2,12.86,High,False,4.9
P1001,SDF,South,Distributor,Cashback,61773.09,401,39403.3,35.58,7.79,Low,False,2.32
P1001,SDF,West,Distributor,Cashback,471671.42,35,10271.88,1.72,7.51,Medium,False,1.09
P1003,SDF,South,Wholesaler,Cashback,172256.37,58,4816.31,-0.03,12.12,High,True,1.21
P1002,SDF,West,Retailer,Cashback,470040.56,431,4604.14,41.83,12.83,Low,True,1.08
P1001,SDF,East,Distributor,Cashback,183689.67,108,40836.59,7.8,3.74,Low,True,1.52
P1003,SDF,South,Distributor,Cashback,50394.1,256,19673.99,29.51,6.4,High,True,2.16
P1002,SDF,South,Retailer,Cashback,309379.24,379,47887.27,-1.6,2.51,Medium,False,2.14
P1003,SDF,North,Retailer,Cashback,493597.67,337,36443.0,30.04,3.17,High,True,2.1
P1003,SDF,North,Distributor,Cashback,469245.61,377,32205.9,2.42,2.03,Medium,True,1.43
P1003,SDF,South,Wholesaler,Cashback,348130.41,26,28990.54,45.05,7.06,Low,False,2.23
P1003,SDF,North,Retailer,Cashback,489502.32,310,37820.98,7.4,19.26,High,True,1.81
P1001,SDF,North,Retailer,Cashback,331360.09,20,26030.58,37.78,19.19,Low,True,1.48
P1003,SDF,North,Distributor,Cashback,481887.58,98,36946.41,16.02,10.01,Low,True,4.27
P1003,SDF,West,Distributor,Cashback,390157.01,131,15704.33,20.58,18.7,High,True,2.44
P1003,SDF,West,Distributor,Cashback,431890.74,15,14251.48,4.49,8.71,Medium,False,3.52
P1001,SDF,West,Wholesaler,Cashback,476618.72,177,42774.63,-4.76,1.18,Low,True,4.46
P1003,SDF,North,Distributor,Cashback,66021.49,205,13128.11,24.36,8.23,Medium,False,3.1
P1003,SDF,South,Retailer,Cashback,383009.78,201,24244.09,39.09,3.99,Low,True,2.38
P1001,SDF,North,Distributor,Cashback,352465.89,461,12830.71,17.0,7.86,Low,False,2.05
P1002,SDF,West,Distributor,Cashback,326532.81,167,18456.28,20.63,13.98,Medium,False,4.38
P1003,SDF,East,Wholesaler,Cashback,134368.94,100,38826.29,14.36,19.2,Medium,False,4.1
P1002,SDF,West,Distributor,Cashback,150872.61,123,18271.25,37.7,18.14,High,True,3.32
P1003,SDF,North,Wholesaler,Cashback,201762.71,21,45780.7,45.61,10.5,Medium,False,1.35
P1001,SDF,East,Distributor,Cashback,341419.29,399,46780.77,44.41,0.14,Medium,False,2.42
P1001,SDF,West,Wholesaler,Cashback,427046.47,92,24815.05,19.71,12.95,Medium,False,4.04
P1003,SDF,South,Retailer,Cashback,270090.43,242,13394.71,-4.41,10.41,High,False,4.33
P1003,SDF,North,Retailer,Cashback,265109.97,18,28624.72,30.96,2.04,High,False,4.48
P1003,SDF,East,Retailer,Cashback,291582.87,494,23803.68,-4.94,12.02,Medium,False,2.0
P1001,SDF,South,Retailer,Cashback,426772.58,359,33919.07,22.39,16.07,Low,True,4.71
P1003,SDF,West,Retailer,Cashback,17548.2,355,16483.97,6.98,18.85,Low,False,3.27
P1003,SDF,North,Distributor,Cashback,329029.03,494,42382.34,13.31,5.27,High,False,3.82
P1003,SDF,South,Retailer,Cashback,314105.86,52,19580.02,19.98,0.78,Medium,False,2.04
P1001,SDF,North,Distributor,Cashback,482578.9,280,44770.96,14.56,6.94,High,True,1.65
P1003,SDF,West,Distributor,Cashback,213436.34,158,30900.68,-2.29,19.49,Medium,False,3.07
P1003,SDF,West,Distributor,Cashback,427103.89,10,23395.73,29.18,4.38,High,False,2.21
P1001,SDF,West,Retailer,Cashback,496807.05,44,6300.12,16.28,3.72,Low,False,3.77
P1002,SDF,North,Distributor,Cashback,406109.11,346,20302.03,43.91,8.56,High,False,3.92
P1003,SDF,East,Distributor,Cashback,322994.13,247,3438.59,-7.15,12.61,Low,True,4.39
P1003,SDF,North,Wholesaler,Cashback,84024.89,187,43107.97,30.22,10.91,Low,False,4.23
P1002,SDF,North,Wholesaler,Cashback,485863.16,194,29377.34,37.69,0.26,Low,True,1.05
P1003,SDF,East,Wholesaler,Cashback,367947.66,60,43460.9,43.64,1.71,Medium,False,2.4
P1002,SDF,West,Wholesaler,Cashback,465741.24,375,1392.03,35.16,12.1,Low,False,3.15
P1003,SDF,South,Distributor,Cashback,434363.26,400,21532.46,31.08,4.65,High,False,2.53
P1003,SDF,North,Distributor,Cashback,68160.39,267,3642.88,-1.27,9.59,High,True,4.42
P1001,SDF,North,Wholesaler,Cashback,112002.92,55,49933.48,12.8,8.2,Medium,True,2.93
P1003,SDF,South,Distributor,Cashback,104008.54,93,49032.97,14.73,8.57,Low,True,1.55
P1003,SDF,South,Retailer,Cashback,301470.07,152,23325.08,46.43,14.16,Medium,True,2.07
P1003,SDF,North,Wholesaler,Cashback,126995.21,452,8290.22,25.48,17.97,Low,False,2.14
